"","gridid","glat","glon","vmax_gust","vmax_sust","dist_track","gust_dur","sust_dur","dist_track_dur","vavg_gust","vavg_sust","gust_15","sust_15","gust_20","sust_20","gust_30","sust_30","gust_50","sust_50"
"87","PH054109000",11.812,124.01,8.10244344537933,5.437881506966,425.803638533848,0,0,0,2.14576841509304,1.44011303026379,0,0,0,0,0,0,0,0
"88","PH054110000",12.226,123.31,8.84393716473885,5.93552829848245,404.914749298205,0,0,0,2.33704958226017,1.56848965252361,0,0,0,0,0,0,0,0
"89","PH054111000",12.337,123.56,9.59971302723105,6.44276042096043,385.085459738879,0,0,0,2.46902774171655,1.65706559846748,0,0,0,0,0,0,0,0
"90","PH054112000",12.203,123.52,9.00209210174698,6.04167255150804,400.622729916498,0,0,0,2.35616390174529,1.58131805486261,0,0,0,0,0,0,0,0
"91","PH054113000",12.274,123.66,9.44064198199959,6.33600133020106,389.12058476391,0,0,0,2.43655187681217,1.63526971598132,0,0,0,0,0,0,0,0
"92","PH054114000",12.63,123.63,11.0290229724324,7.40202884055869,351.62608944026,0,0,0,2.73075318864131,1.83272026083309,0,0,0,0,0,0,0,0
"93","PH054115000",12.098,123.89,9.03578388380455,6.06428448577487,398.992319309518,0,0,0,2.33812009749582,1.56920811912471,0,0,0,0,0,0,0,0
"94","PH054116000",11.856,124.03,8.27852110133268,5.55605443042461,420.508587175118,0,0,0,2.18009992439344,1.46315431167345,0,0,0,0,0,0,0,0
"95","PH054117000",11.928,123.89,8.39649541052869,5.63523181914677,417.029566496811,0,0,0,2.21085149735352,1.48379295124397,0,0,0,0,0,0,0,0
"96","PH054118000",12.479,123.72,10.4156162001144,6.99034644302977,365.404435966343,0,0,0,2.61693089044456,1.7563294566742,0,0,0,0,0,0,0,0
"97","PH054119000",12.557,123.69,10.7509802430342,7.21542298190213,357.77113508268,0,0,0,2.67849198366243,1.79764562661908,0,0,0,0,0,0,0,0
"98","PH054120000",13.058,123.02,12.2517886795297,8.22267696612728,329.889737248083,0,0,0,2.99034582655652,2.00694350775605,0,0,0,0,0,0,0,0
