,year,actual,predicted
3417,2020,0,0
3421,2020,0,0
3424,2020,0,0
3425,2020,0,2
3426,2020,0,0
3427,2020,0,0
3433,2020,0,0
3436,2020,0,0
3437,2020,1,0
3438,2020,0,0
3442,2020,0,0
3444,2020,0,0
3445,2020,0,2
3446,2020,0,0
3450,2020,0,0
3453,2020,0,0
3454,2020,0,1
3455,2020,0,0
3460,2020,0,0
3463,2020,0,0
3464,2020,2,0
3465,2020,0,0
3469,2020,0,0
3472,2020,0,0
3473,2020,0,0
3474,2020,0,0
3478,2020,0,0
3480,2020,0,0
3481,2020,0,0
3482,2020,0,0
3488,2020,0,0
3491,2020,0,0
3492,2020,0,0
3493,2020,0,0
3498,2020,0,0
3501,2020,0,0
3502,2020,1,0
3503,2020,0,0
3508,2020,1,1
3511,2020,0,0
3512,2020,0,0
3513,2020,0,0
3519,2020,0,1
3521,2020,0,0
3522,2020,0,0
3523,2020,0,0
3529,2020,0,0
3532,2020,0,0
3533,2020,0,1
3534,2020,0,0
3539,2020,0,0
3540,2020,0,0
3544,2020,0,0
3553,2020,1,2
3556,2020,0,0
3562,2020,0,0
3563,2020,0,1
3567,2020,2,2
3570,2020,0,2
3571,2020,0,2
3577,2020,2,2
3580,2020,0,0
3584,2020,1,1
3587,2020,2,0
3588,2020,0,0
3592,2020,0,0
3594,2020,0,0
3598,2020,0,0
3600,2020,0,0
3601,2020,0,1
3602,2020,0,0
3607,2020,0,0
3609,2020,0,0
3610,2020,2,0
3614,2020,1,0
3616,2020,0,0
3617,2020,0,2
3624,2020,0,1
3625,2020,0,0
3626,2020,0,0
3632,2020,0,0
3633,2020,0,0
3634,2020,0,0
3638,2020,0,0
3640,2020,0,0
3645,2020,0,0
3646,2020,2,0
3650,2020,1,0
3653,2020,0,1
3654,2020,2,0
3660,2020,0,0
3664,2020,0,0
3667,2020,0,0
3668,2020,0,0
3672,2020,0,0
3673,2020,0,0
3678,2020,0,0
3683,2020,0,0
3686,2020,0,0
3690,2020,0,0
3692,2020,0,0
3693,2020,0,0
3694,2020,0,0
3696,2020,0,1
3698,2020,0,0
3700,2020,1,1
3701,2020,0,0
3703,2020,0,1
3704,2020,0,0
3706,2020,2,0
3708,2020,0,0
3710,2020,0,1
3712,2020,0,0
3714,2020,0,1
3716,2020,0,0
3718,2020,1,1
3719,2020,0,0
3721,2020,0,1
3723,2020,0,0
3725,2020,0,1
3727,2020,0,0
3729,2020,0,1
3731,2020,0,0
3733,2020,0,1
3734,2020,0,0
3736,2020,0,2
3738,2020,0,0
3740,2020,0,1
3742,2020,0,0
3744,2020,1,1
3748,2020,0,1
3752,2020,0,0
3755,2020,1,0
3758,2020,0,0
3762,2020,1,0
3766,2020,0,1
3770,2020,1,2
3773,2020,0,0
3777,2020,1,1
3781,2020,1,1
3785,2020,1,1
3787,2020,0,0
3790,2020,0,0
3792,2020,0,0
3794,2020,0,0
3795,2020,0,0
3797,2020,0,0
3799,2020,0,0
3801,2020,0,0
3802,2020,1,0
3804,2020,1,0
3805,2020,0,0
3807,2020,1,0
3809,2020,2,0
3810,2020,0,2
3811,2020,0,2
3812,2020,1,2
3813,2020,0,2
3814,2020,0,2
3815,2020,1,2
3817,2020,1,2
3818,2020,0,1
3819,2020,2,0
3820,2020,2,2
3821,2020,2,0
3822,2020,2,2
3823,2020,1,0
3824,2020,0,2
3825,2020,0,2
3826,2020,0,0
3827,2020,0,2
4795,2020,0,0
4800,2020,0,0
4804,2020,0,0
4810,2020,1,0
4816,2020,0,0
4822,2020,0,0
4828,2020,0,0
4834,2020,0,0
4840,2020,0,0
4846,2020,1,0
4852,2020,0,0
4857,2020,0,0
4862,2020,1,0
4867,2020,0,0
4873,2020,0,0
4879,2020,0,0
4885,2020,0,0
4890,2020,0,0
4896,2020,0,0
4902,2020,0,0
4905,2020,0,0
4910,2020,0,0
4916,2020,0,0
4922,2020,0,0
4926,2020,0,0
4932,2020,0,0
4935,2020,0,0
4939,2020,0,0
4945,2020,0,0
4951,2020,0,0
4956,2020,0,0
4962,2020,0,0
4968,2020,0,0
4972,2020,0,0
4977,2020,0,0
4983,2020,0,0
4988,2020,0,0
4994,2020,0,0
4999,2020,0,0
5004,2020,0,0
5008,2020,0,0
5013,2020,0,0
5018,2020,1,0
5022,2020,0,0
5026,2020,0,0
5030,2020,0,0
5033,2020,0,0
5034,2020,0,0
5036,2020,0,0
5040,2020,0,0
5044,2020,0,0
5048,2020,0,0
5051,2020,0,0
5054,2020,0,0
5057,2020,0,0
5063,2020,0,0
5067,2020,0,0
5071,2020,0,0
5075,2020,0,0
5080,2020,1,0
5085,2020,0,0
5088,2020,0,0
5091,2020,0,0
5096,2020,0,0
5101,2020,0,0
5105,2020,2,0
5109,2020,0,0
5113,2020,0,0
5116,2020,0,0
5120,2020,0,0
5124,2020,0,0
5128,2020,0,0
5131,2020,0,0
5135,2020,0,0
5140,2020,0,0
5145,2020,0,0
5152,2020,0,0
5159,2020,0,0
5166,2020,0,0
5173,2020,0,0
5180,2020,0,0
5187,2020,0,0
5194,2020,0,0
5201,2020,0,0
5208,2020,0,0
5214,2020,0,0
5221,2020,0,0
5228,2020,1,0
5235,2020,0,0
5242,2020,0,0
5249,2020,0,0
5256,2020,0,0
5268,2020,0,0
5274,2020,0,0
5279,2020,0,0
5284,2020,0,0
5288,2020,0,0
5293,2020,0,0
5298,2020,0,0
5304,2020,0,0
5307,2020,0,0
5310,2020,0,0
5316,2020,0,0
5322,2020,0,0
5325,2020,0,0
5329,2020,0,0
5334,2020,0,0
5339,2020,0,0
5344,2020,0,0
5348,2020,0,0
5352,2020,0,0
5356,2020,0,0
5361,2020,0,0
5366,2020,0,0
5372,2020,0,0
5375,2020,0,0
5379,2020,0,0
5384,2020,0,0
5390,2020,0,0
5395,2020,0,0
5401,2020,0,0
5406,2020,0,0
5410,2020,0,0
5415,2020,0,0
5419,2020,0,0
5424,2020,0,0
5430,2020,0,0
5435,2020,0,0
5437,2020,0,0
5442,2020,0,0
5445,2020,0,0
5449,2020,0,0
5453,2020,0,0
5455,2020,0,0
5457,2020,0,0
5460,2020,0,0
5462,2020,0,0
5465,2020,0,0
5468,2020,0,0
5470,2020,0,0
5471,2020,0,0
5473,2020,0,0
5475,2020,0,0
5478,2020,0,0
5480,2020,0,0
5482,2020,0,0
5487,2020,0,0
5495,2020,0,0
5501,2020,1,0
5508,2020,0,0
5515,2020,0,0
5523,2020,0,0
5530,2020,0,0
5538,2020,0,0
5543,2020,0,0
5550,2020,0,0
5552,2020,0,0
5568,2020,0,0
5581,2020,0,0
5591,2020,0,0
5600,2020,0,0
5601,2020,0,0
5604,2020,0,0
5609,2020,0,0
5610,2020,0,0
5616,2020,0,0
5618,2020,0,0
5627,2020,0,0
5633,2020,0,0
5638,2020,0,0
5643,2020,0,1
5647,2020,0,0
5650,2020,0,0
5653,2020,0,0
5658,2020,0,0
5661,2020,0,0
5666,2020,0,0
5670,2020,0,0
5673,2020,0,0
5681,2020,0,0
5693,2020,0,0
5701,2020,0,0
5706,2020,0,0
5710,2020,0,0
5712,2020,0,0
5717,2020,0,0
5724,2020,0,0
5726,2020,0,2
5730,2020,0,0
5734,2020,0,0
5739,2020,0,0
5743,2020,0,0
5747,2020,0,0
5749,2020,0,0
5752,2020,0,0
5757,2020,0,0
5764,2020,0,0
5766,2020,0,2
5771,2020,0,0
5773,2020,0,0
5779,2020,0,0
5781,2020,0,2
5785,2020,0,0
5787,2020,0,0
5790,2020,0,0
