typhoon,mun_code,lf_pre_max_6h,lf_pre_max_24h,lf_during_total_rainfall,lf_during_max_rainfall,lf_during_mean_rainfall,lf_during_max_1h_intensity,lf_during_max_3h_intensity,lf_during_max_6h_intensity,lf_post_max_6h,lf_post_max_24h
jangmi2014,PH071208000,34.53333333333333,80.73333333333333,321.95,14.05,5.8536363636363635,27.716666666666665,75.53333333333333,136.0,6.25,7.716666666666666
jangmi2014,PH087802000,21.15,42.675,378.5999999999999,23.125,6.883636363636362,41.575,101.94999999999999,161.625,35.525,56.0
jangmi2014,PH064503000,1.3375,2.3875,264.81249999999994,13.275,4.814772727272726,23.925000000000004,59.425,109.1875,1.0125,2.3125
jangmi2014,PH015512000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2249999999999999,1.3749999999999998
jangmi2014,PH045804000,0.1333333333333328,0.1333333333333328,0.0,0.0,0.0,0.0,0.0,0.0,34.333333333333336,44.8
jangmi2014,PH074607000,3.5399999999999996,4.6,263.34,13.3,4.787999999999999,26.42,60.720000000000006,111.75999999999999,0.4999999999999999,1.24
jangmi2014,PH063010000,1.825,2.075,123.07499999999999,8.425,2.2377272727272723,15.400000000000002,37.75,61.725,40.7,41.65
jangmi2014,PH153605000,21.3,43.300000000000004,68.15,3.8,1.2390909090909092,7.25,18.75,33.3,1.75,3.7
jangmi2014,PH015513000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.325
jangmi2014,PH133902000,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,22.9,27.400000000000002
jangmi2014,PH104304000,57.75,180.15,190.89999999999998,9.35,3.4709090909090903,18.5,46.0,79.9,16.900000000000002,18.45
jangmi2014,PH084802000,9.7,12.6,126.20000000000002,7.15,2.294545454545455,13.8,33.45,47.35,150.25,225.6
jangmi2014,PH174001000,5.5,7.549999999999999,23.88333333333333,3.2666666666666666,0.43424242424242415,6.166666666666666,14.116666666666665,21.483333333333334,85.80000000000001,109.38333333333333
jangmi2014,PH084803000,25.02,32.12,279.40000000000003,15.68,5.080000000000001,25.66,67.46000000000001,103.91999999999999,131.51999999999998,246.88
jangmi2014,PH031404000,1.35,1.5,0.25,0.05,0.004545454545454545,0.1,0.1,0.15000000000000002,10.5,13.15
jangmi2014,PH141104000,0.0375,0.0375,0.23750000000000002,0.075,0.004318181818181818,0.1375,0.2375,0.2375,1.9000000000000001,2.8125
jangmi2014,PH015514000,0.8714285714285712,0.8857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714284,1.5714285714285707
jangmi2014,PH140102000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jangmi2014,PH072212000,3.0,7.075,255.1,17.65,4.638181818181818,34.525,92.3,134.20000000000002,1.85,3.45
jangmi2014,PH051704000,9.366666666666667,9.633333333333333,46.36666666666666,3.8333333333333335,0.8430303030303029,6.700000000000001,16.4,30.2,172.50000000000003,283.56666666666666
jangmi2014,PH034902000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.083333333333333,1.4999999999999996
jangmi2014,PH175203000,3.0125,3.625,22.650000000000002,3.5,0.41181818181818186,6.8,17.4,22.6375,29.8625,42.587500000000006
jangmi2014,PH157002000,8.06,15.7,34.86,3.82,0.6338181818181818,5.68,10.080000000000002,16.06,8.92,18.68
jangmi2014,PH104203000,6.075,12.7,88.94999999999999,3.45,1.617272727272727,6.85,19.875,35.9,0.9500000000000001,1.125
jangmi2014,PH086402000,51.65,154.08333333333334,218.43333333333337,15.033333333333337,3.971515151515152,29.833333333333336,69.05000000000001,101.33333333333334,4.8,10.033333333333333
jangmi2014,PH144404000,0.0999999999999999,0.0999999999999999,0.0333333333333333,0.0111111111111111,0.0006060606060606054,0.0222222222222222,0.0333333333333333,0.0333333333333333,0.1777777777777776,0.2444444444444442
jangmi2014,PH072213000,9.466666666666667,19.366666666666667,178.70000000000002,11.833333333333332,3.2490909090909095,21.53333333333333,49.53333333333333,84.46666666666665,2.233333333333333,5.166666666666665
jangmi2014,PH112503000,134.17777777777778,415.8111111111111,24.755555555555556,6.822222222222223,0.4501010101010101,11.033333333333335,18.0,22.26666666666667,9.21111111111111,9.21111111111111
jangmi2014,PH037101000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.133333333333333,3.133333333333333
jangmi2014,PH112323000,55.25000000000001,161.25,8.3,1.45,0.1509090909090909,2.85,6.85,8.15,18.2,18.65
jangmi2014,PH175306000,1.65625,2.85625,1.08125,0.36875,0.01965909090909091,0.45625000000000004,0.58125,0.90625,42.35,59.050000000000004
jangmi2014,PH153633000,25.0,59.099999999999994,98.69999999999999,5.35,1.7945454545454544,10.7,29.450000000000003,53.85,4.65,5.3
jangmi2014,PH153606000,27.766666666666666,69.51666666666667,112.51666666666667,5.8,2.045757575757576,11.6,31.616666666666664,60.88333333333333,2.9166666666666665,3.749999999999999
jangmi2014,PH140103000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jangmi2014,PH140104000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jangmi2014,PH045605000,0.5625,0.8875,17.875,3.3625,0.325,5.775,8.3625,15.075,209.4875,266.525
jangmi2014,PH067901000,1.875,1.95,166.79999999999998,6.9,3.0327272727272723,13.649999999999999,34.225,55.525,9.3,12.3
jangmi2014,PH071209000,37.81428571428572,66.11428571428571,240.10000000000005,11.9,4.365454545454546,23.528571428571432,58.042857142857144,97.58571428571427,1.4428571428571424,3.942857142857142
jangmi2014,PH160201000,167.61111111111111,339.73333333333335,174.52222222222227,13.022222222222222,3.173131313131314,21.977777777777778,61.111111111111114,104.24444444444444,42.74444444444444,43.77777777777778
jangmi2014,PH174002000,4.82,7.52,27.18,3.44,0.49418181818181817,6.52,16.24,26.08,58.8,80.98
jangmi2014,PH015515000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.2857142857142856
jangmi2014,PH060604000,1.8142857142857138,1.871428571428571,100.74285714285713,7.757142857142857,1.8316883116883116,15.228571428571428,39.41428571428571,58.84285714285714,26.414285714285715,30.814285714285713
jangmi2014,PH021508000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.966666666666667,4.966666666666667
jangmi2014,PH141105000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.36
jangmi2014,PH051705000,11.05,11.066666666666666,68.25,5.033333333333333,1.240909090909091,8.416666666666668,19.716666666666665,34.583333333333336,124.73333333333333,273.4333333333333
jangmi2014,PH051706000,17.083333333333332,17.116666666666667,64.46666666666667,4.45,1.1721212121212121,8.466666666666667,20.433333333333334,35.88333333333333,160.03333333333333,284.9833333333333
jangmi2014,PH031405000,0.8999999999999996,1.5999999999999994,0.2666666666666665,0.1333333333333333,0.004848484848484845,0.1333333333333333,0.1333333333333333,0.1333333333333333,11.033333333333333,13.833333333333332
jangmi2014,PH175204000,2.6222222222222222,2.755555555555555,22.022222222222222,5.122222222222222,0.40040404040404043,8.433333333333334,18.0,21.9,11.266666666666666,23.58888888888889
jangmi2014,PH056203000,17.78,18.78,168.89999999999998,16.84,3.0709090909090904,32.12,58.419999999999995,87.24,173.2,244.78
jangmi2014,PH153802000,36.45,74.25,26.889999999999997,2.8,0.48890909090909085,5.12,14.21,19.4,4.32,7.77
jangmi2014,PH153803000,41.075,79.85,2.2,0.9,0.04,1.0,1.25,1.6750000000000003,6.95,6.95
jangmi2014,PH056204000,17.56,17.86,153.92,17.32,2.7985454545454544,29.66,51.900000000000006,75.78,184.5,284.6
jangmi2014,PH153637000,32.22857142857143,89.89999999999999,67.91428571428571,5.171428571428572,1.2348051948051948,9.928571428571429,26.87142857142857,45.48571428571429,5.814285714285714,6.057142857142856
jangmi2014,PH160302000,129.675,360.91249999999997,42.650000000000006,6.025,0.7754545454545455,9.925,20.7,38.25,10.6625,16.45
jangmi2014,PH083710000,35.17142857142857,81.77142857142857,316.4142857142857,15.628571428571428,5.752987012987013,30.671428571428567,82.27142857142857,120.67142857142856,23.885714285714286,48.199999999999996
jangmi2014,PH045606000,5.36,14.48,3.789999999999999,0.8699999999999999,0.06890909090909089,0.8899999999999999,1.3399999999999999,1.7699999999999998,14.01,30.26
jangmi2014,PH012806000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3833333333333333,1.3833333333333333
jangmi2014,PH012904000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.025
jangmi2014,PH013308000,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0012121212121212108,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.9333333333333333,0.9333333333333333
jangmi2014,PH015516000,0.0333333333333332,0.0333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.5666666666666667
jangmi2014,PH023105000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.175,2.525
jangmi2014,PH166704000,147.5,295.70000000000005,85.25,23.95,1.55,37.15,46.15,53.449999999999996,25.15,39.55
jangmi2014,PH060405000,4.78,10.319999999999999,45.51999999999999,5.2,0.8276363636363634,9.420000000000002,21.08,30.040000000000003,15.16,34.54
jangmi2014,PH031406000,0.6666666666666665,0.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,6.833333333333334,7.866666666666666
jangmi2014,PH175307000,0.8714285714285711,1.1428571428571417,0.8642857142857139,0.5,0.01571428571428571,0.5142857142857142,0.6714285714285713,0.7571428571428569,23.107142857142858,53.892857142857146
jangmi2014,PH153607000,33.15555555555555,70.65555555555555,39.77777777777778,3.455555555555556,0.7232323232323232,6.68888888888889,17.211111111111112,25.28888888888889,6.144444444444444,8.366666666666665
jangmi2014,PH160202000,180.44285714285715,384.09285714285716,155.42857142857144,13.842857142857142,2.8259740259740265,21.678571428571427,54.14999999999999,99.17142857142856,49.635714285714286,54.18571428571428
jangmi2014,PH098302000,3.866666666666667,5.533333333333332,57.16666666666666,2.666666666666667,1.0393939393939393,5.216666666666667,14.1,24.916666666666664,0.7833333333333332,1.0833333333333326
jangmi2014,PH013309000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6
jangmi2014,PH023106000,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.34
jangmi2014,PH034903000,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,4.58,5.8
jangmi2014,PH037102000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,4.266666666666667
jangmi2014,PH101322000,76.1875,217.75,119.3875,13.7375,2.1706818181818184,25.950000000000003,59.0625,92.2625,0.625,1.25
jangmi2014,PH025702000,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.1166666666666663,3.266666666666666
jangmi2014,PH023107000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.433333333333334,8.433333333333334
jangmi2014,PH063012000,2.2,2.25,122.02499999999999,9.65,2.2186363636363633,19.275000000000002,37.5,57.4,25.175,25.975
jangmi2014,PH034904000,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,2.1599999999999997,2.26
jangmi2014,PH087803000,25.349999999999998,46.400000000000006,403.50000000000006,25.075,7.336363636363638,45.099999999999994,111.075,177.45000000000002,39.15,63.95
jangmi2014,PH012905000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125
jangmi2014,PH051707000,4.9,5.25,37.7,3.25,0.6854545454545455,5.85,14.299999999999999,26.900000000000002,139.75,230.85
jangmi2014,PH043404000,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,63.23333333333333,78.23333333333333
jangmi2014,PH064504000,4.666666666666666,9.233333333333333,165.49999999999997,5.65,3.0090909090909084,10.933333333333334,31.675,55.041666666666664,0.9416666666666662,2.3499999999999988
jangmi2014,PH104305000,40.41538461538462,133.4923076923077,161.98461538461535,8.776923076923078,2.9451748251748247,16.484615384615385,40.51538461538462,68.12307692307692,0.2769230769230765,0.5230769230769219
jangmi2014,PH175308000,0.76,0.88,39.63999999999999,3.34,0.7207272727272727,6.32,14.58,27.82,97.25999999999999,222.5
jangmi2014,PH168502000,87.4,180.51666666666665,105.06666666666665,14.433333333333334,1.91030303030303,26.916666666666664,43.95,52.85,26.7,40.166666666666664
jangmi2014,PH166804000,189.20000000000002,519.875,50.8,7.05,0.9236363636363636,11.475,24.5,35.9,16.45,25.4
jangmi2014,PH087804000,20.599999999999998,41.875,410.04999999999995,20.775,7.455454545454544,39.625,111.85,178.3,43.925,72.2
jangmi2014,PH045805000,3.3,4.1,0.0,0.0,0.0,0.0,0.0,0.0,23.86666666666667,30.433333333333334
jangmi2014,PH175903000,7.6,20.166666666666664,102.10000000000001,6.866666666666667,1.8563636363636364,12.700000000000001,32.333333333333336,54.16666666666667,20.3,48.7
jangmi2014,PH051708000,6.85,7.05,45.199999999999996,3.5333333333333337,0.8218181818181818,6.300000000000001,15.75,29.349999999999998,156.51666666666668,267.33333333333337
jangmi2014,PH041007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.725,86.45
jangmi2014,PH104204000,17.549999999999997,27.2,154.04999999999998,7.5,2.800909090909091,14.7,40.35,67.3,0.9500000000000001,1.5
jangmi2014,PH148101000,0.0,0.0,0.9904761904761904,0.9904761904761904,0.01800865800865801,0.9904761904761904,0.9904761904761904,0.9904761904761904,0.4904761904761905,0.5095238095238095
jangmi2014,PH153632000,23.125,44.225,56.375,3.175,1.025,6.225,17.85,28.825000000000003,6.1,7.3500000000000005
jangmi2014,PH071210000,25.150000000000002,40.325,235.85,9.4,4.288181818181818,18.200000000000003,45.9,82.55,1.825,4.05
jangmi2014,PH015517000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2
jangmi2014,PH041008000,0.07500000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,47.775,52.125
jangmi2014,PH064505000,4.311111111111111,7.555555555555555,166.7888888888889,6.7,3.0325252525252524,13.177777777777777,36.65555555555556,63.62222222222222,1.1222222222222216,2.322222222222221
jangmi2014,PH175904000,7.05,16.4,54.650000000000006,5.3,0.9936363636363638,10.55,26.549999999999997,43.949999999999996,25.724999999999998,63.425
jangmi2014,PH045607000,2.9,3.5909090909090895,3.2363636363636354,0.7090909090909091,0.05884297520661155,0.8818181818181818,1.0636363636363635,1.6545454545454543,85.46363636363635,136.10000000000002
jangmi2014,PH043406000,0.22,0.36,0.0,0.0,0.0,0.0,0.0,0.0,60.14,73.47999999999999
jangmi2014,PH021509000,1.5952380952380945,2.4714285714285698,0.3380952380952373,0.0571428571428571,0.006147186147186132,0.1142857142857142,0.19047619047619022,0.2476190476190471,2.371428571428571,6.252380952380951
jangmi2014,PH086003000,24.976470588235298,39.32941176470588,337.2117647058824,25.305882352941172,6.131122994652407,38.217647058823516,88.25882352941176,128.88235294117646,125.65882352941176,224.76470588235296
jangmi2014,PH086004000,19.8,55.66,359.6400000000001,27.380000000000003,6.538909090909093,42.8,92.06,137.72,96.24000000000001,194.4
jangmi2014,PH063013000,1.425,1.5,112.69999999999999,7.575,2.049090909090909,14.5,33.4,53.1,36.0,37.325
jangmi2014,PH175102000,1.6166666666666665,1.6166666666666665,19.083333333333332,4.683333333333334,0.34696969696969693,8.916666666666668,17.933333333333334,19.083333333333332,17.183333333333334,31.216666666666665
jangmi2014,PH137501000,3.1999999999999997,5.366666666666666,3.466666666666666,0.4333333333333333,0.06303030303030302,0.8333333333333333,1.8666666666666663,2.6999999999999997,13.066666666666668,20.700000000000003
jangmi2014,PH083713000,16.88,33.9,355.7799999999999,19.18,6.468727272727271,37.28,92.08,142.48,25.88,37.7
jangmi2014,PH031407000,0.875,0.875,0.025,0.025,0.00045454545454545455,0.025,0.025,0.025,9.275,10.275
jangmi2014,PH060605000,0.7999999999999997,0.8642857142857137,25.042857142857137,4.9,0.45532467532467524,8.257142857142856,17.228571428571428,22.871428571428574,16.05,27.135714285714286
jangmi2014,PH021510000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.55
jangmi2014,PH050502000,19.98,20.599999999999998,84.96,8.08,1.5447272727272725,13.0,27.36,43.5,113.11999999999999,204.58
jangmi2014,PH051709000,14.6,14.899999999999999,46.5,4.2,0.8454545454545455,6.600000000000001,16.9,30.9,196.2,309.90000000000003
jangmi2014,PH036903000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jangmi2014,PH082605000,20.522222222222222,47.733333333333334,252.28888888888895,12.177777777777775,4.587070707070708,21.74444444444444,45.9,77.05555555555556,103.86666666666667,235.2888888888889
jangmi2014,PH051710000,14.933333333333334,15.133333333333333,47.10000000000001,3.866666666666666,0.8563636363636365,6.933333333333333,17.433333333333334,30.9,191.79999999999998,304.4
jangmi2014,PH035405000,0.1571428571428568,0.1571428571428568,0.0,0.0,0.0,0.0,0.0,0.0,3.8999999999999995,4.171428571428571
jangmi2014,PH037103000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0875
jangmi2014,PH045608000,0.0,0.0,0.52,0.52,0.009454545454545455,0.52,0.52,0.52,79.72000000000001,89.8
jangmi2014,PH071211000,39.5,126.10000000000001,239.28000000000003,11.84,4.350545454545455,23.279999999999998,56.42,96.1,3.7600000000000002,6.34
jangmi2014,PH064506000,1.557142857142857,2.285714285714285,233.85714285714283,13.728571428571428,4.251948051948052,24.92857142857143,60.15714285714286,100.57142857142857,8.814285714285713,10.657142857142855
jangmi2014,PH074608000,2.7399999999999998,3.6999999999999997,205.94000000000003,8.66,3.744363636363637,16.52,42.14,73.38,0.86,1.38
jangmi2014,PH166805000,127.67,358.51,97.23,6.19,1.767818181818182,11.89,28.21,50.44,60.42,81.0
jangmi2014,PH012907000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.9333333333333332
jangmi2014,PH051602000,4.5,7.66,3.4600000000000004,2.06,0.06290909090909091,2.06,2.06,2.06,52.2,94.02
jangmi2014,PH036904000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533333333333333,1.533333333333333
jangmi2014,PH083714000,20.4,42.54,361.37999999999994,20.8,6.570545454545454,38.31999999999999,94.44,139.46,24.6,43.28
jangmi2014,PH084804000,5.95,8.05,175.94999999999996,11.1,3.1990909090909083,19.7,52.74999999999999,79.75,98.65,150.2
jangmi2014,PH112504000,103.33846153846154,276.32307692307694,8.753846153846151,1.8384615384615384,0.15916083916083912,2.776923076923077,4.63076923076923,4.838461538461538,21.33846153846154,21.338461538461537
jangmi2014,PH051711000,7.63,7.83,38.339999999999996,3.79,0.697090909090909,5.22,12.53,18.62,126.52,238.06
jangmi2014,PH052004000,7.7625,14.075,52.28749999999999,2.625,0.950681818181818,5.175,13.475,20.85,153.6875,273.625
jangmi2014,PH012807000,0.0,0.0,0.0857142857142857,0.0857142857142857,0.0015584415584415582,0.0857142857142857,0.0857142857142857,0.0857142857142857,1.5571428571428572,1.5571428571428572
jangmi2014,PH045806000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.199999999999996,42.7
jangmi2014,PH083715000,24.3,49.6,389.0400000000001,19.12,7.073454545454547,34.66,95.22,147.44,31.46,52.1
jangmi2014,PH063014000,6.0777777777777775,12.588888888888889,175.94444444444449,9.644444444444444,3.1989898989899,19.233333333333334,51.81111111111112,76.01111111111112,3.6999999999999993,9.322222222222221
jangmi2014,PH071212000,41.45,87.1,257.1666666666667,9.666666666666668,4.675757575757576,18.58333333333333,53.05,99.6,4.45,8.366666666666665
jangmi2014,PH072215000,17.225,29.450000000000003,181.37499999999997,14.05,3.2977272727272724,24.85,58.6,88.825,1.75,3.975
jangmi2014,PH112303000,54.5,158.18,6.3,1.1800000000000002,0.11454545454545455,1.9800000000000002,4.84,5.7,23.74,24.060000000000002
jangmi2014,PH124702000,37.7,97.99000000000001,7.989999999999999,1.28,0.14527272727272725,2.03,4.54,6.4,3.5199999999999996,3.6899999999999995
jangmi2014,PH160204000,153.2,311.52500000000003,221.60000000000002,15.225,4.029090909090909,27.9,73.725,129.45,39.175000000000004,40.375
jangmi2014,PH166806000,135.13333333333333,388.90000000000003,98.16666666666667,11.444444444444445,1.784848484848485,15.866666666666667,28.900000000000002,51.955555555555556,72.73333333333333,88.41111111111111
jangmi2014,PH042104000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.75,59.15
jangmi2014,PH034905000,0.1230769230769227,0.1692307692307685,0.0,0.0,0.0,0.0,0.0,0.0,4.792307692307692,8.807692307692307
jangmi2014,PH166807000,129.25,346.0833333333333,101.06666666666668,5.966666666666667,1.8375757575757579,11.583333333333332,27.616666666666667,52.71666666666666,59.31666666666667,85.96666666666667
jangmi2014,PH037702000,0.2999999999999996,0.3615384615384608,0.12307692307692239,0.0307692307692307,0.002237762237762225,0.0384615384615383,0.0769230769230765,0.0846153846153843,25.907692307692304,27.62307692307692
jangmi2014,PH056205000,17.725,18.575,147.525,20.375,2.6822727272727276,31.175,50.425000000000004,73.02499999999999,166.20000000000002,259.15
jangmi2014,PH056206000,19.433333333333334,21.233333333333334,115.06666666666668,8.916666666666668,2.0921212121212123,16.483333333333334,33.83333333333333,54.53333333333333,135.15,200.58333333333334
jangmi2014,PH037104000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98,9.04
jangmi2014,PH054105000,10.285714285714286,20.085714285714285,254.14285714285714,12.17142857142857,4.62077922077922,22.814285714285717,62.871428571428574,110.0,45.300000000000004,76.25714285714285
jangmi2014,PH045610000,0.775,1.125,25.912499999999998,3.6,0.4711363636363636,6.6875,12.4375,22.7375,221.0375,264.625
jangmi2014,PH084805000,40.62857142857143,50.857142857142854,260.6,15.528571428571428,4.738181818181818,23.328571428571426,61.77142857142857,97.71428571428572,138.82857142857142,255.20000000000002
jangmi2014,PH101801000,34.1,113.23333333333333,226.66666666666666,15.8,4.121212121212121,30.6,86.06666666666668,134.39999999999998,5.633333333333334,8.833333333333334
jangmi2014,PH112505000,123.45454545454545,362.73636363636365,15.636363636363637,3.981818181818182,0.28429752066115704,6.054545454545455,11.336363636363636,12.99090909090909,16.87272727272727,16.87272727272727
jangmi2014,PH071213000,34.879999999999995,61.5,256.14,11.62,4.6570909090909085,22.380000000000003,55.379999999999995,101.8,2.8199999999999994,6.619999999999999
jangmi2014,PH072216000,12.799999999999999,23.849999999999998,179.775,11.875,3.2686363636363636,22.625,54.9,88.32499999999999,1.675,4.775
jangmi2014,PH084806000,21.8,50.375,198.92499999999998,10.5625,3.6168181818181817,20.2625,39.3875,66.2375,157.375,240.25
jangmi2014,PH064507000,3.1555555555555554,4.966666666666666,223.67777777777772,12.2,4.066868686868686,23.833333333333332,58.56666666666666,101.95555555555555,17.055555555555557,20.7
jangmi2014,PH043407000,0.0,0.0,0.15,0.15,0.002727272727272727,0.15,0.15,0.15,40.55,52.074999999999996
jangmi2014,PH042105000,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,32.64,37.32
jangmi2014,PH054106000,6.655555555555556,13.544444444444444,252.64444444444445,11.922222222222222,4.593535353535353,22.72222222222222,63.82222222222222,105.83333333333333,26.22222222222222,50.233333333333334
jangmi2014,PH072217000,18.4375,31.9,205.0125,12.875,3.7274999999999996,25.724999999999998,67.3875,100.65,1.9125,4.4625
jangmi2014,PH012908000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.525
jangmi2014,PH015503000,0.583333333333333,0.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.24999999999999992,0.24999999999999992
jangmi2014,PH045802000,0.9428571428571422,0.9428571428571422,0.0,0.0,0.0,0.0,0.0,0.0,24.842857142857145,28.7
jangmi2014,PH030803000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.400000000000002,20.55
jangmi2014,PH012805000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jangmi2014,PH074606000,1.985714285714285,2.9071428571428557,244.9285714285714,10.264285714285714,4.453246753246752,18.885714285714286,48.65714285714285,83.0642857142857,1.3571428571428568,2.9142857142857133
jangmi2014,PH083708000,47.24,108.44000000000001,253.49,18.95,4.6089090909090915,33.21,64.44,103.12,11.450000000000001,23.75
jangmi2014,PH160301000,124.81,329.51,174.09000000000003,13.25,3.1652727272727277,25.25,70.28,125.07,61.1,68.22
jangmi2014,PH043403000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.75,59.15
jangmi2014,PH166803000,199.09090909090912,496.04545454545456,35.37272727272727,6.1,0.6431404958677686,11.063636363636363,20.454545454545453,30.618181818181817,9.99090909090909,16.76363636363636
jangmi2014,PH072211000,9.200000000000001,17.849999999999998,166.60000000000002,9.7,3.0290909090909097,17.75,48.8,75.95,2.05,5.175000000000001
jangmi2014,PH082604000,44.24,95.82666666666667,220.12,9.906666666666666,4.0021818181818185,17.2,41.95333333333333,64.94,89.48,208.56666666666666
jangmi2014,PH160203000,176.2,399.98749999999995,130.98749999999998,12.525,2.381590909090909,18.975,40.475,77.775,49.862500000000004,57.25
jangmi2014,PH043405000,0.0499999999999999,0.0999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,62.18333333333333,77.66666666666667
jangmi2014,PH175205000,0.2333333333333332,0.3999999999999996,1.9333333333333333,1.0333333333333334,0.03515151515151515,1.0333333333333334,1.0333333333333334,1.0333333333333334,84.43333333333332,92.43333333333334
jangmi2014,PH012906000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3
jangmi2014,PH072214000,9.575,13.9,217.45000000000002,9.425,3.953636363636364,17.3,45.074999999999996,85.75,2.3000000000000003,5.475
jangmi2014,PH086005000,16.0,35.2,416.1272727272727,22.063636363636363,7.56595041322314,40.06363636363636,104.34545454545454,157.4272727272727,115.30000000000001,204.03636363636363
jangmi2014,PH023108000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5777777777777775,5.966666666666667
jangmi2014,PH042106000,0.07500000000000001,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,46.725,57.75
jangmi2014,PH112403000,50.16666666666667,136.79999999999998,7.6,1.65,0.13818181818181818,2.6833333333333336,3.5666666666666664,4.216666666666666,3.1833333333333336,4.716666666666666
jangmi2014,PH104307000,39.074999999999996,123.5,171.87499999999997,8.975,3.1249999999999996,16.7,38.574999999999996,70.30000000000001,0.675,0.825
jangmi2014,PH064509000,5.0600000000000005,10.1,167.32,7.18,3.042181818181818,14.04,37.1,65.66,1.7399999999999998,3.9999999999999996
jangmi2014,PH034908000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1499999999999997,1.883333333333333
jangmi2014,PH042108000,0.0499999999999998,0.0499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,40.550000000000004,50.03333333333333
jangmi2014,PH074611000,2.71,4.54,239.28000000000006,13.13,4.350545454545456,22.17,53.800000000000004,100.77,0.71,1.5999999999999996
jangmi2014,PH064510000,0.8111111111111107,1.8777777777777773,266.9222222222222,12.255555555555556,4.853131313131313,22.0,59.13333333333334,108.6888888888889,1.4666666666666663,2.4333333333333327
jangmi2014,PH099701000,6.357142857142857,14.37142857142857,34.29999999999999,3.128571428571429,0.6236363636363634,3.4000000000000004,8.285714285714286,13.82857142857143,11.642857142857142,22.757142857142856
jangmi2014,PH064515000,0.7461538461538455,1.323076923076922,262.96153846153845,10.038461538461538,4.781118881118881,19.3,54.19230769230769,97.76153846153846,2.7692307692307687,3.5615384615384595
jangmi2014,PH124704000,43.27,117.58,5.419999999999999,0.74,0.09854545454545453,0.8799999999999999,1.8,2.2399999999999998,7.699999999999999,10.3
