typhoon,mun_code,maximum_24h
ketsana2009,PH112317000,0.3020833333333332
ketsana2009,PH126504000,3.2748106060606053
ketsana2009,PH020902000,0.8151041666666669
ketsana2009,PH141106000,2.932638888888889
ketsana2009,PH020903000,1.761458333333333
ketsana2009,PH061905000,1.145833333333333
ketsana2009,PH160205000,0.1409722222222222
ketsana2009,PH034912000,5.0484374999999995
ketsana2009,PH071225000,0.7854166666666669
ketsana2009,PH045807000,16.00625
ketsana2009,PH061906000,1.83375
ketsana2009,PH063023000,1.1900000000000002
ketsana2009,PH083723000,0.668154761904762
ketsana2009,PH104311000,1.0822916666666667
ketsana2009,PH083724000,0.6160714285714287
ketsana2009,PH086009000,0.965
ketsana2009,PH074612000,2.1694444444444447
ketsana2009,PH104207000,2.6624999999999996
ketsana2009,PH082611000,1.4057291666666665
ketsana2009,PH156602000,0.8250000000000002
ketsana2009,PH045621000,17.92291666666667
ketsana2009,PH023115000,4.3239583333333345
ketsana2009,PH067902000,1.45
ketsana2009,PH118602000,1.7747023809523805
ketsana2009,PH097222000,1.7929166666666665
ketsana2009,PH051605000,10.566964285714286
ketsana2009,PH097337000,2.0677083333333326
ketsana2009,PH050505000,3.601388888888888
ketsana2009,PH056210000,1.5525
ketsana2009,PH083725000,0.4729166666666666
ketsana2009,PH124703000,2.151851851851852
ketsana2009,PH098306000,1.2846354166666667
ketsana2009,PH141107000,2.355208333333333
ketsana2009,PH148104000,2.41863425925926
ketsana2009,PH153814000,2.1624999999999988
ketsana2009,PH101306000,1.3869791666666664
ketsana2009,PH126505000,2.6614583333333335
ketsana2009,PH097227000,1.8696428571428563
ketsana2009,PH043409000,17.74791666666667
ketsana2009,PH175321000,3.9041666666666663
ketsana2009,PH060407000,1.8090277777777777
ketsana2009,PH101307000,0.7494791666666666
ketsana2009,PH156603000,0.7338541666666668
ketsana2009,PH083726000,0.7414062499999998
ketsana2009,PH153610000,1.1578125000000001
ketsana2009,PH112305000,0.596064814814815
ketsana2009,PH141108000,1.855208333333333
ketsana2009,PH103505000,1.4725000000000001
ketsana2009,PH153639000,1.6411458333333329
ketsana2009,PH025009000,4.580128205128206
ketsana2009,PH097203000,2.5803571428571423
ketsana2009,PH103507000,2.3937499999999994
ketsana2009,PH087806000,1.0046875
ketsana2009,PH042111000,9.839583333333335
ketsana2009,PH025010000,3.4907986111111104
ketsana2009,PH128003000,3.097727272727272
ketsana2009,PH142703000,2.5062500000000005
ketsana2009,PH101308000,0.8908333333333331
ketsana2009,PH112406000,1.3767857142857143
ketsana2009,PH141109000,1.8944444444444442
ketsana2009,PH104312000,0.7380208333333332
ketsana2009,PH101309000,0.8586805555555551
ketsana2009,PH160206000,0.12222222222222223
ketsana2009,PH103508000,2.602083333333334
ketsana2009,PH097311000,1.4989583333333332
ketsana2009,PH064516000,0.6274305555555556
ketsana2009,PH064517000,0.6589285714285715
ketsana2009,PH074613000,1.9465277777777772
ketsana2009,PH097204000,3.6673611111111115
ketsana2009,PH036907000,5.369791666666667
ketsana2009,PH083728000,0.8083333333333332
ketsana2009,PH140108000,2.1675
ketsana2009,PH160304000,0.39057017543859657
ketsana2009,PH141110000,2.168055555555555
ketsana2009,PH118202000,0.5802884615384614
ketsana2009,PH097312000,1.63422619047619
ketsana2009,PH097205000,1.9574404761904762
ketsana2009,PH051606000,9.94776785714286
ketsana2009,PH015521000,1.8140624999999997
ketsana2009,PH140109000,2.2234374999999997
ketsana2009,PH140110000,2.330833333333333
ketsana2009,PH142704000,3.167447916666667
ketsana2009,PH140111000,2.3
ketsana2009,PH104313000,0.3254166666666666
ketsana2009,PH051717000,4.827976190476191
ketsana2009,PH104314000,1.8906249999999998
ketsana2009,PH126319000,2.806089743589744
ketsana2009,PH097333000,1.6453125000000002
ketsana2009,PH021516000,2.805
ketsana2009,PH103509000,1.6993055555555554
ketsana2009,PH126508000,2.5
ketsana2009,PH063025000,1.4245370370370372
ketsana2009,PH142705000,3.2395833333333326
ketsana2009,PH140112000,2.0385416666666663
ketsana2009,PH157009000,0.614453125
ketsana2009,PH101310000,0.8326388888888889
ketsana2009,PH150703000,1.701041666666667
ketsana2009,PH166810000,0.5879166666666668
ketsana2009,PH015548000,3.4104166666666678
ketsana2009,PH012812000,2.725520833333333
ketsana2009,PH084808000,2.2618055555555556
ketsana2009,PH084809000,1.4395833333333332
ketsana2009,PH072226000,0.9262499999999997
ketsana2009,PH097313000,1.1583333333333334
ketsana2009,PH076102000,1.2462500000000003
ketsana2009,PH084810000,1.383333333333333
ketsana2009,PH160207000,0.5178571428571429
ketsana2009,PH021517000,2.432142857142857
ketsana2009,PH060609000,1.807986111111111
ketsana2009,PH034913000,6.774583333333335
ketsana2009,PH041011000,7.690625
ketsana2009,PH084811000,0.9996527777777778
ketsana2009,PH082612000,1.0120833333333334
ketsana2009,PH076103000,1.4333333333333333
ketsana2009,PH126506000,4.193055555555557
ketsana2009,PH063026000,1.3260416666666668
ketsana2009,PH050506000,2.4086805555555553
ketsana2009,PH041012000,7.570138888888889
ketsana2009,PH063027000,0.62
ketsana2009,PH063028000,1.6569444444444439
ketsana2009,PH083729000,3.8506944444444464
ketsana2009,PH060408000,1.7777777777777783
ketsana2009,PH041013000,7.503125000000001
ketsana2009,PH166811000,0.4221354166666667
ketsana2009,PH060409000,2.2669642857142853
ketsana2009,PH086405000,0.6156249999999998
ketsana2009,PH060610000,2.1916666666666664
ketsana2009,PH104315000,2.321354166666667
ketsana2009,PH168504000,0.2805555555555557
ketsana2009,PH051718000,5.669886363636363
ketsana2009,PH050507000,2.5672619047619047
ketsana2009,PH101311000,1.078645833333333
ketsana2009,PH124705000,2.7590277777777783
ketsana2009,PH034914000,5.301388888888888
ketsana2009,PH140113000,2.470572916666667
ketsana2009,PH012911000,2.622916666666667
ketsana2009,PH071227000,1.1572916666666666
ketsana2009,PH043410000,15.968750000000005
ketsana2009,PH072227000,0.9833333333333331
ketsana2009,PH086406000,0.35208333333333347
ketsana2009,PH097206000,1.9828125000000003
ketsana2009,PH086419000,0.23124999999999996
ketsana2009,PH030806000,6.135416666666668
ketsana2009,PH103510000,2.704166666666666
ketsana2009,PH175313000,1.2387061403508772
ketsana2009,PH015522000,2.1765625000000006
ketsana2009,PH166812000,0.6822916666666666
ketsana2009,PH041014000,9.693055555555555
ketsana2009,PH034915000,5.636111111111109
ketsana2009,PH082613000,1.0817129629629627
ketsana2009,PH071228000,1.090625
ketsana2009,PH041015000,8.829464285714286
ketsana2009,PH071229000,1.208333333333333
ketsana2009,PH175103000,8.358072916666666
ketsana2009,PH175907000,1.858680555555556
ketsana2009,PH071230000,0.9880208333333332
ketsana2009,PH084824000,0.9429687499999999
ketsana2009,PH045622000,9.594270833333335
ketsana2009,PH104208000,3.508333333333333
ketsana2009,PH160305000,0.38677083333333334
ketsana2009,PH168505000,0.5187499999999999
ketsana2009,PH043411000,13.665624999999999
ketsana2009,PH140114000,2.0802083333333337
ketsana2009,PH175104000,7.411458333333333
ketsana2009,PH035408000,6.340625
ketsana2009,PH143206000,2.659375
ketsana2009,PH045623000,17.47875
ketsana2009,PH045624000,13.986458333333337
ketsana2009,PH104316000,2.443749999999999
ketsana2009,PH156617000,1.1187499999999997
ketsana2009,PH043412000,17.363333333333333
ketsana2009,PH153611000,0.9886904761904761
ketsana2009,PH153641000,0.9359375000000001
ketsana2009,PH043413000,17.85763888888889
ketsana2009,PH153612000,0.9708333333333335
ketsana2009,PH153636000,1.053125
ketsana2009,PH013310000,1.7187500000000002
ketsana2009,PH023116000,4.686805555555556
ketsana2009,PH148105000,2.5744047619047623
ketsana2009,PH034916000,5.541319444444446
ketsana2009,PH051719000,8.466666666666663
ketsana2009,PH112507000,0.2512820512820512
ketsana2009,PH126507000,3.487152777777777
ketsana2009,PH156604000,0.7579166666666666
ketsana2009,PH124710000,1.7153645833333335
ketsana2009,PH061907000,0.7077380952380955
ketsana2009,PH128004000,2.2752083333333335
ketsana2009,PH063029000,1.2124999999999992
ketsana2009,PH035409000,5.045486111111111
ketsana2009,PH074614000,2.2627604166666666
ketsana2009,PH015523000,1.4824404761904766
ketsana2009,PH041016000,8.345833333333333
ketsana2009,PH071231000,0.5656249999999999
ketsana2009,PH118203000,0.41597222222222235
ketsana2009,PH043414000,17.243750000000002
ketsana2009,PH098307000,1.2046875000000001
ketsana2009,PH035410000,7.1262500000000015
ketsana2009,PH045625000,8.847395833333332
ketsana2009,PH083730000,0.7591666666666668
ketsana2009,PH118204000,0.3496527777777778
ketsana2009,PH023117000,3.954583333333334
ketsana2009,PH086408000,0.40208333333333335
ketsana2009,PH060410000,2.3130208333333333
ketsana2009,PH153613000,1.5441666666666665
ketsana2009,PH153614000,1.5083333333333335
ketsana2009,PH025704000,4.934926470588234
ketsana2009,PH166813000,0.35291666666666677
ketsana2009,PH072228000,0.9090277777777779
ketsana2009,PH035411000,5.559374999999998
ketsana2009,PH042112000,7.552604166666666
ketsana2009,PH056211000,1.5216666666666672
ketsana2009,PH160208000,0.2750000000000001
ketsana2009,PH051720000,4.632291666666665
ketsana2009,PH043415000,16.634375000000002
ketsana2009,PH175908000,1.2576388888888888
ketsana2009,PH124706000,0.7536458333333332
ketsana2009,PH103511000,2.2499999999999996
ketsana2009,PH104317000,0.31597222222222215
ketsana2009,PH112407000,1.4288194444444444
ketsana2009,PH175105000,5.136309523809525
ketsana2009,PH175314000,2.208143939393939
ketsana2009,PH012912000,2.158749999999999
ketsana2009,PH153634000,0.7015625000000002
ketsana2009,PH083731000,1.0266666666666668
ketsana2009,PH020904000,1.761458333333333
ketsana2009,PH097315000,1.867559523809523
ketsana2009,PH101803000,0.36874999999999997
ketsana2009,PH103512000,2.4536458333333333
ketsana2009,PH156605000,0.9645833333333336
ketsana2009,PH166714000,0.20347222222222214
ketsana2009,PH128005000,3.561309523809524
ketsana2009,PH043416000,17.267708333333335
ketsana2009,PH060411000,1.7906250000000001
ketsana2009,PH124707000,1.04609375
ketsana2009,PH153615000,1.1241666666666665
ketsana2009,PH072229000,1.9083333333333334
ketsana2009,PH112408000,0.6393229166666666
ketsana2009,PH098308000,1.4008333333333332
ketsana2009,PH128006000,1.5181089743589744
ketsana2009,PH015524000,3.4711805555555557
ketsana2009,PH133910000,10.154166666666665
ketsana2009,PH060412000,2.259583333333334
ketsana2009,PH140115000,2.313541666666666
ketsana2009,PH050509000,3.106770833333334
ketsana2009,PH166715000,0.375
ketsana2009,PH050510000,3.0902777777777786
ketsana2009,PH060413000,1.6805555555555554
ketsana2009,PH118603000,0.7933712121212121
ketsana2009,PH086409000,0.31770833333333337
ketsana2009,PH101313000,1.20546875
ketsana2009,PH023119000,7.341319444444444
ketsana2009,PH128007000,1.631510416666666
ketsana2009,PH150704000,1.3145833333333334
ketsana2009,PH041017000,10.457291666666666
ketsana2009,PH153820000,2.0187499999999994
ketsana2009,PH101804000,0.8390624999999999
ketsana2009,PH175106000,3.71484375
ketsana2009,PH061908000,0.9677083333333331
ketsana2009,PH140116000,2.4192708333333335
ketsana2009,PH015525000,3.1651041666666675
ketsana2009,PH064518000,1.6208333333333333
ketsana2009,PH112508000,0.5092592592592592
ketsana2009,PH054110000,1.009114583333333
ketsana2009,PH072230000,1.0979166666666667
ketsana2009,PH015526000,2.7548611111111114
ketsana2009,PH015527000,3.061607142857143
ketsana2009,PH153832000,3.7234375000000006
ketsana2009,PH050511000,2.2083333333333335
ketsana2009,PH074615000,2.0268229166666667
ketsana2009,PH141111000,1.9565972222222223
ketsana2009,PH101314000,0.959027777777778
ketsana2009,PH175207000,5.1812499999999995
ketsana2009,PH104318000,2.405
ketsana2009,PH097207000,2.060763888888889
ketsana2009,PH084812000,1.9849999999999992
ketsana2009,PH015528000,2.9197916666666663
ketsana2009,PH157003000,1.8791666666666662
ketsana2009,PH086010000,0.8788194444444447
ketsana2009,PH042113000,7.492708333333334
ketsana2009,PH118205000,0.5039351851851853
ketsana2009,PH101315000,0.6502604166666666
ketsana2009,PH153616000,1.2104166666666665
ketsana2009,PH153617000,1.0979166666666664
ketsana2009,PH012813000,2.2109375
ketsana2009,PH097317000,1.142361111111111
ketsana2009,PH076104000,1.3319444444444446
ketsana2009,PH037707000,5.9886574074074055
ketsana2009,PH071232000,1.0138888888888888
ketsana2009,PH166814000,0.6481770833333333
ketsana2009,PH031411000,9.562500000000002
ketsana2009,PH087807000,1.1734375000000001
ketsana2009,PH030807000,6.347321428571429
ketsana2009,PH153631000,1.2590277777777776
ketsana2009,PH035412000,7.1262500000000015
ketsana2009,PH037106000,2.3624999999999994
ketsana2009,PH153618000,0.7187499999999999
ketsana2009,PH082614000,1.0601190476190478
ketsana2009,PH041018000,10.832291666666668
ketsana2009,PH083733000,0.5236111111111111
ketsana2009,PH124708000,1.3985416666666666
ketsana2009,PH083734000,0.3666666666666667
ketsana2009,PH112410000,1.3585937499999998
ketsana2009,PH153809000,1.6673611111111113
ketsana2009,PH056212000,1.0569444444444442
ketsana2009,PH086011000,1.1187499999999997
ketsana2009,PH103513000,2.4572916666666664
ketsana2009,PH045627000,16.151111111111113
ketsana2009,PH118206000,0.38854166666666673
ketsana2009,PH036908000,3.5664583333333333
ketsana2009,PH082615000,1.002083333333333
ketsana2009,PH083735000,0.9187500000000002
ketsana2009,PH142706000,3.0206018518518523
ketsana2009,PH072231000,0.8275
ketsana2009,PH104319000,0.34375
ketsana2009,PH042114000,8.404166666666667
ketsana2009,PH051607000,7.719940476190477
ketsana2009,PH082616000,1.0692708333333334
ketsana2009,PH083736000,0.5236111111111112
ketsana2009,PH035413000,6.092708333333331
ketsana2009,PH063030000,2.0701388888888888
ketsana2009,PH097318000,1.684375
ketsana2009,PH124709000,2.7854166666666664
ketsana2009,PH054112000,0.8800781249999998
ketsana2009,PH051721000,3.9718749999999994
ketsana2009,PH063031000,1.1697916666666663
ketsana2009,PH051722000,3.730729166666667
ketsana2009,PH035414000,6.892361111111111
ketsana2009,PH072232000,1.3208333333333335
ketsana2009,PH072233000,2.1520833333333336
ketsana2009,PH054113000,1.4891666666666667
ketsana2009,PH174004000,7.996354166666664
ketsana2009,PH064519000,1.07
ketsana2009,PH097319000,2.0600694444444447
ketsana2009,PH036909000,4.1937500000000005
ketsana2009,PH084813000,1.3962962962962964
ketsana2009,PH118207000,0.5732954545454545
ketsana2009,PH054114000,2.1368055555555556
ketsana2009,PH118208000,0.5524305555555555
ketsana2009,PH030808000,4.469166666666667
ketsana2009,PH045809000,14.910416666666665
ketsana2009,PH086012000,0.929761904761905
ketsana2009,PH045628000,7.108333333333333
ketsana2009,PH153619000,0.7166666666666668
ketsana2009,PH103514000,1.9968749999999995
ketsana2009,PH064520000,1.0411458333333334
ketsana2009,PH097208000,2.852604166666667
ketsana2009,PH104320000,2.26625
ketsana2009,PH060414000,2.20029761904762
ketsana2009,PH051723000,3.1197916666666665
ketsana2009,PH118209000,0.46822916666666664
ketsana2009,PH098309000,1.43375
ketsana2009,PH051724000,3.988888888888887
ketsana2009,PH012913000,1.9979166666666666
ketsana2009,PH043417000,15.771527777777779
ketsana2009,PH025706000,5.405937499999999
ketsana2009,PH013311000,1.6979166666666667
ketsana2009,PH023120000,3.9892857142857134
ketsana2009,PH042115000,8.594270833333331
ketsana2009,PH034918000,5.1421875
ketsana2009,PH175315000,1.7015931372549022
ketsana2009,PH012914000,1.946666666666667
ketsana2009,PH160209000,0.32343750000000004
ketsana2009,PH041019000,7.278750000000001
ketsana2009,PH015529000,5.071354166666667
ketsana2009,PH144405000,4.359490740740741
ketsana2009,PH175208000,6.08984375
ketsana2009,PH087808000,0.7845833333333333
ketsana2009,PH118210000,0.5214583333333332
ketsana2009,PH112314000,0.4579861111111112
ketsana2009,PH063032000,1.3138888888888889
ketsana2009,PH060415000,1.700694444444445
ketsana2009,PH126311000,3.2562499999999996
ketsana2009,PH153834000,2.1554166666666665
ketsana2009,PH031413000,10.08984375
ketsana2009,PH042116000,9.172916666666667
ketsana2009,PH012814000,2.6779166666666665
ketsana2009,PH067903000,1.7839285714285715
ketsana2009,PH060416000,1.8781249999999998
ketsana2009,PH103515000,1.1982638888888888
ketsana2009,PH050512000,2.621759259259259
ketsana2009,PH031414000,9.686805555555553
ketsana2009,PH051725000,3.4953125000000007
ketsana2009,PH175909000,2.5500000000000003
ketsana2009,PH156607000,0.8046875000000001
ketsana2009,PH037107000,4.351041666666667
ketsana2009,PH098310000,1.2300000000000002
ketsana2009,PH156619000,0.7598958333333331
ketsana2009,PH104321000,1.701388888888889
ketsana2009,PH030809000,5.1312500000000005
ketsana2009,PH082617000,1.0195312500000002
ketsana2009,PH030810000,5.7828124999999995
ketsana2009,PH083738000,0.49166666666666664
ketsana2009,PH104209000,3.237847222222222
ketsana2009,PH072235000,2.0503472222222223
ketsana2009,PH063034000,1.5020833333333334
ketsana2009,PH104210000,2.4225
ketsana2009,PH133911000,12.052083333333334
ketsana2009,PH112411000,0.5833333333333334
ketsana2009,PH045629000,13.627777777777778
ketsana2009,PH086410000,0.34947916666666656
ketsana2009,PH041020000,9.772395833333333
ketsana2009,PH043418000,17.48472222222222
ketsana2009,PH097322000,1.734375
ketsana2009,PH153822000,2.295486111111111
ketsana2009,PH153810000,2.2400000000000007
ketsana2009,PH153620000,1.0945833333333332
ketsana2009,PH045630000,15.209523809523809
ketsana2009,PH153823000,2.571875
ketsana2009,PH086026000,1.3020833333333337
ketsana2009,PH043419000,17.020833333333332
ketsana2009,PH012815000,5.3069444444444445
ketsana2009,PH043420000,17.336458333333336
ketsana2009,PH023121000,2.823749999999999
ketsana2009,PH054115000,0.9505208333333334
ketsana2009,PH084814000,2.1648809523809525
ketsana2009,PH037108000,2.527314814814815
ketsana2009,PH034919000,6.3274305555555586
ketsana2009,PH126509000,2.734305555555555
ketsana2009,PH083739000,0.5284722222222223
ketsana2009,PH083740000,0.8312499999999999
ketsana2009,PH175107000,4.4706730769230765
ketsana2009,PH084815000,1.7086805555555553
ketsana2009,PH021518000,2.9419270833333333
ketsana2009,PH051726000,4.562500000000001
ketsana2009,PH074616000,1.727083333333334
ketsana2009,PH104211000,2.6624999999999996
ketsana2009,PH061909000,0.8013020833333332
ketsana2009,PH133912000,12.052083333333334
ketsana2009,PH153833000,3.141666666666667
ketsana2009,PH156618000,1.0071969696969696
ketsana2009,PH052006000,3.4466666666666668
ketsana2009,PH060611000,2.149305555555556
ketsana2009,PH031415000,8.698437499999997
ketsana2009,PH052007000,2.529166666666667
ketsana2009,PH101316000,0.7397727272727271
ketsana2009,PH043421000,17.141250000000003
ketsana2009,PH071233000,1.2229166666666667
ketsana2009,PH156616000,0.8125
ketsana2009,PH157001000,0.382986111111111
ketsana2009,PH156608000,1.0261029411764706
ketsana2009,PH036910000,4.688333333333333
ketsana2009,PH061910000,0.7000000000000001
ketsana2009,PH034920000,5.7287037037037045
ketsana2009,PH103516000,2.021874999999999
ketsana2009,PH103523000,1.5479166666666666
ketsana2009,PH118211000,0.3791666666666667
ketsana2009,PH045631000,14.379513888888887
ketsana2009,PH012816000,3.077604166666666
ketsana2009,PH031416000,7.701562499999998
ketsana2009,PH051608000,10.983854166666667
ketsana2009,PH144406000,6.299305555555555
ketsana2009,PH086022000,0.7495370370370371
ketsana2009,PH153811000,1.5820833333333333
ketsana2009,PH156609000,1.0579166666666666
ketsana2009,PH051727000,5.2767857142857135
ketsana2009,PH137605000,12.052083333333334
ketsana2009,PH143208000,2.4537037037037033
ketsana2009,PH083741000,0.30937500000000007
ketsana2009,PH012817000,7.803645833333333
ketsana2009,PH156610000,0.74375
ketsana2009,PH137606000,13.949999999999998
ketsana2009,PH156611000,0.8111111111111112
ketsana2009,PH045632000,11.920000000000002
ketsana2009,PH060612000,1.9906250000000005
ketsana2009,PH063036000,1.4124999999999999
ketsana2009,PH098311000,1.3223958333333332
ketsana2009,PH021519000,3.7382675438596493
ketsana2009,PH034921000,5.946875000000001
ketsana2009,PH140117000,1.9604166666666665
ketsana2009,PH045633000,12.520312500000005
ketsana2009,PH153621000,1.7024305555555557
ketsana2009,PH021520000,2.521875
ketsana2009,PH153635000,1.0020833333333334
ketsana2009,PH012818000,2.5506944444444444
ketsana2009,PH140118000,2.0194444444444444
ketsana2009,PH124711000,2.2461309523809523
ketsana2009,PH124712000,2.468749999999999
ketsana2009,PH043422000,15.415624999999999
ketsana2009,PH030811000,5.7828124999999995
ketsana2009,PH056213000,2.373263888888888
ketsana2009,PH061911000,0.6494791666666665
ketsana2009,PH071234000,0.8466666666666672
ketsana2009,PH072236000,0.5979166666666665
ketsana2009,PH140119000,2.2369791666666665
ketsana2009,PH166716000,0.1570833333333333
ketsana2009,PH051728000,3.686979166666667
ketsana2009,PH045810000,16.208333333333332
ketsana2009,PH086013000,0.9527777777777775
ketsana2009,PH175209000,6.022395833333334
ketsana2009,PH072237000,1.3283333333333334
ketsana2009,PH097209000,2.942083333333333
ketsana2009,PH012819000,2.224305555555556
ketsana2009,PH086411000,0.21458333333333338
ketsana2009,PH143209000,2.268489583333334
ketsana2009,PH050513000,3.1255952380952396
ketsana2009,PH054116000,1.678819444444444
ketsana2009,PH045634000,9.805729166666667
ketsana2009,PH097338000,1.192013888888889
ketsana2009,PH054117000,1.4726190476190475
ketsana2009,PH166717000,0.19541666666666668
ketsana2009,PH031417000,7.971354166666667
ketsana2009,PH045635000,12.30729166666667
ketsana2009,PH104212000,4.284375
ketsana2009,PH175210000,6.55238095238095
ketsana2009,PH097210000,2.930902777777778
ketsana2009,PH050514000,2.6010416666666676
ketsana2009,PH045636000,14.822453703703706
ketsana2009,PH126312000,1.685416666666667
ketsana2009,PH061912000,0.7472222222222222
ketsana2009,PH064521000,0.863888888888889
ketsana2009,PH153622000,0.6791666666666667
ketsana2009,PH103517000,2.3677083333333333
ketsana2009,PH035415000,4.919940476190475
ketsana2009,PH072238000,0.9020833333333336
ketsana2009,PH133913000,10.154166666666665
ketsana2009,PH063037000,1.138194444444445
ketsana2009,PH015530000,2.8854166666666665
ketsana2009,PH071235000,0.42375
ketsana2009,PH097211000,2.407638888888889
ketsana2009,PH051729000,3.57529761904762
ketsana2009,PH126510000,2.743229166666666
ketsana2009,PH061913000,0.6645833333333332
ketsana2009,PH124713000,1.2004807692307693
ketsana2009,PH056214000,1.7177083333333327
ketsana2009,PH160306000,0.3724999999999999
ketsana2009,PH153623000,1.1777777777777778
ketsana2009,PH148106000,2.2219907407407407
ketsana2009,PH175211000,5.841666666666666
ketsana2009,PH175316000,1.1717857142857142
ketsana2009,PH013312000,2.4277777777777776
ketsana2009,PH031418000,7.245833333333333
ketsana2009,PH064522000,2.0756944444444447
ketsana2009,PH036911000,5.7250000000000005
ketsana2009,PH023122000,5.514583333333333
ketsana2009,PH025011000,4.326041666666667
ketsana2009,PH034922000,5.177777777777777
ketsana2009,PH045637000,11.954687499999999
ketsana2009,PH101317000,0.8529166666666667
ketsana2009,PH175317000,1.5156746031746033
ketsana2009,PH137404000,11.953125
ketsana2009,PH133903000,10.473958333333334
ketsana2009,PH082618000,0.8453125
ketsana2009,PH012915000,2.010416666666667
ketsana2009,PH023123000,6.567083333333333
ketsana2009,PH051730000,8.951822916666664
ketsana2009,PH153829000,1.8319444444444442
ketsana2009,PH023124000,4.535416666666668
ketsana2009,PH097323000,1.5895833333333327
ketsana2009,PH036912000,5.385416666666667
ketsana2009,PH050515000,2.8638020833333333
ketsana2009,PH045638000,17.409375000000004
ketsana2009,PH023125000,4.011979166666666
ketsana2009,PH160212000,0.1236111111111111
ketsana2009,PH021521000,2.105208333333333
ketsana2009,PH034923000,6.095486111111111
ketsana2009,PH043423000,15.678645833333336
ketsana2009,PH097212000,3.7756944444444436
ketsana2009,PH143211000,3.165277777777779
ketsana2009,PH175108000,4.71220238095238
ketsana2009,PH175323000,0.751268115942029
ketsana2009,PH045808000,12.469531250000003
ketsana2009,PH175910000,1.6599999999999995
ketsana2009,PH072239000,2.2055555555555553
ketsana2009,PH015531000,4.1916666666666655
ketsana2009,PH013313000,2.610416666666666
ketsana2009,PH041021000,9.11953125
ketsana2009,PH042117000,9.18125
ketsana2009,PH084816000,0.9437500000000002
ketsana2009,PH160307000,0.3060606060606061
ketsana2009,PH098312000,1.835763888888889
ketsana2009,PH023126000,7.2671874999999995
ketsana2009,PH175212000,5.233333333333333
ketsana2009,PH175318000,1.3555253623188401
ketsana2009,PH061914000,1.0574999999999999
ketsana2009,PH144407000,2.1633333333333327
ketsana2009,PH141112000,1.8671874999999998
ketsana2009,PH175109000,4.618194444444444
ketsana2009,PH020905000,3.571527777777778
ketsana2009,PH144408000,2.2224999999999997
ketsana2009,PH144409000,2.014583333333334
ketsana2009,PH101805000,0.5937500000000001
ketsana2009,PH064523000,1.2641666666666669
ketsana2009,PH071236000,0.8135416666666667
ketsana2009,PH051731000,3.2637499999999995
ketsana2009,PH025705000,3.6968750000000004
ketsana2009,PH153625000,1.7833333333333325
ketsana2009,PH086412000,0.6070833333333333
ketsana2009,PH104322000,0.6151041666666667
ketsana2009,PH012916000,1.9979166666666666
ketsana2009,PH082619000,0.8895833333333331
ketsana2009,PH140120000,2.7008333333333336
ketsana2009,PH097213000,1.9508333333333336
ketsana2009,PH103518000,1.5151041666666665
ketsana2009,PH064532000,0.892361111111111
ketsana2009,PH030812000,5.333333333333335
ketsana2009,PH072240000,1.7979166666666668
ketsana2009,PH045639000,17.6484375
ketsana2009,PH133906000,11.858854166666667
ketsana2009,PH023127000,4.647321428571428
ketsana2009,PH166815000,0.6116666666666667
ketsana2009,PH175911000,2.0875
ketsana2009,PH045640000,5.216964285714284
ketsana2009,PH052008000,2.7878472222222226
ketsana2009,PH175912000,2.2781249999999997
ketsana2009,PH034924000,5.282638888888889
ketsana2009,PH037109000,4.45902777777778
ketsana2009,PH045641000,10.800520833333332
ketsana2009,PH084817000,0.8979166666666667
ketsana2009,PH166718000,0.2052083333333334
ketsana2009,PH015532000,2.8458333333333345
ketsana2009,PH064524000,0.6638257575757578
ketsana2009,PH036913000,3.4895833333333326
ketsana2009,PH063038000,0.7145833333333332
ketsana2009,PH012917000,2.2239583333333335
ketsana2009,PH063039000,0.7312499999999997
ketsana2009,PH064525000,0.8317708333333332
ketsana2009,PH012918000,1.6729166666666666
ketsana2009,PH015533000,2.7520833333333337
ketsana2009,PH037110000,3.3145833333333337
ketsana2009,PH051732000,4.193749999999999
ketsana2009,PH054118000,2.170833333333334
ketsana2009,PH072241000,1.567708333333333
ketsana2009,PH101318000,0.7424242424242421
ketsana2009,PH175913000,1.3800595238095241
ketsana2009,PH045642000,5.51712962962963
ketsana2009,PH072242000,1.2429166666666664
ketsana2009,PH086413000,0.2916666666666666
ketsana2009,PH160308000,0.31898148148148137
ketsana2009,PH166719000,0.44479166666666675
ketsana2009,PH013315000,1.640416666666667
ketsana2009,PH023128000,3.920265151515151
ketsana2009,PH012919000,2.019791666666667
ketsana2009,PH031419000,8.855902777777777
ketsana2009,PH023129000,3.970138888888887
ketsana2009,PH034925000,5.579687499999999
ketsana2009,PH071237000,0.8194444444444443
ketsana2009,PH083742000,2.632738095238096
ketsana2009,PH084818000,0.602777777777778
ketsana2009,PH112324000,0.698611111111111
ketsana2009,PH112510000,0.17656249999999996
ketsana2009,PH140121000,2.0411458333333337
ketsana2009,PH166720000,0.1791666666666667
ketsana2009,PH015534000,2.6906249999999994
ketsana2009,PH054119000,1.8734375000000003
ketsana2009,PH063040000,1.922222222222221
ketsana2009,PH086025000,1.2541666666666667
ketsana2009,PH036918000,4.074519230769232
ketsana2009,PH041022000,9.465104166666668
ketsana2009,PH051733000,3.5166666666666657
ketsana2009,PH060613000,2.1312499999999996
ketsana2009,PH074617000,1.8286458333333335
ketsana2009,PH084819000,1.0203125000000002
ketsana2009,PH168506000,0.2822916666666668
ketsana2009,PH175110000,4.816944444444444
