typhoon,mun_code,pre_max_6h,pre_max_24h,during_total_rainfall,during_max_rainfall,during_mean_rainfall,during_max_1h_intensity,during_max_3h_intensity,during_max_6h_intensity,post_max_6h,post_max_24h
linfa2015,PH035411000,31.1,65.15,130.4,4.925,1.7863013698630137,9.575,23.75,42.375,22.9,27.825
linfa2015,PH042112000,53.35,76.125,56.05,5.85,2.9499999999999997,11.274999999999999,24.225,31.125,57.925000000000004,117.3
linfa2015,PH056211000,35.08,58.660000000000004,56.39999999999999,5.92,1.8193548387096772,11.74,27.48,43.28,8.14,20.96
linfa2015,PH160208000,11.0,22.85,1.1,0.9,0.044000000000000004,0.9500000000000001,1.0,1.1,5.05,5.05
linfa2015,PH051720000,6.375,12.125,138.35000000000002,10.675,2.8234693877551025,16.425,32.525000000000006,57.050000000000004,11.975,30.825
linfa2015,PH043415000,67.5,117.75,16.650000000000002,2.55,0.5370967741935485,3.9,9.299999999999999,11.95,16.6,27.05
linfa2015,PH175908000,10.700000000000001,25.7,31.566666666666666,4.733333333333333,1.2626666666666666,8.5,14.333333333333332,20.266666666666666,46.166666666666664,84.26666666666667
linfa2015,PH124706000,10.9,15.1125,1.4374999999999998,0.5125,0.05749999999999999,0.7999999999999999,1.025,1.025,0.3625,0.725
linfa2015,PH103511000,11.299999999999999,23.974999999999998,0.175,0.15,0.024999999999999998,0.15,0.15,,4.95,9.200000000000001
linfa2015,PH104317000,15.233333333333334,37.5,1.9499999999999993,0.3333333333333333,0.07799999999999997,0.5999999999999999,1.2166666666666666,1.3833333333333329,2.3166666666666664,3.5833333333333326
linfa2015,PH112407000,9.766666666666666,15.5,1.1999999999999997,0.3333333333333333,0.04799999999999999,0.6499999999999999,1.1166666666666665,1.1166666666666665,0.25,0.3
linfa2015,PH175105000,50.25714285714286,59.6,8.8,2.185714285714286,1.2571428571428573,4.142857142857143,8.285714285714286,,33.7,81.18571428571428
linfa2015,PH175314000,60.78181818181818,86.33636363636364,0.6181818181818179,0.2,0.08831168831168827,0.37272727272727274,0.5363636363636362,,12.463636363636363,24.44545454545454
linfa2015,PH012912000,18.46,18.759999999999998,249.82,9.42,1.878345864661654,18.36,50.980000000000004,78.44,34.36000000000001,65.96000000000001
linfa2015,PH153634000,12.65,20.65,0.0875,0.0625,0.012499999999999999,0.0625,0.0875,,4.475,5.875
linfa2015,PH083731000,16.26,29.4,5.22,4.58,0.7457142857142857,4.96,5.22,,7.18,8.54
linfa2015,PH020904000,1.45,1.7999999999999998,11.850000000000001,1.45,0.09330708661417324,2.7,4.35,6.0,4.95,8.5
linfa2015,PH097315000,13.985714285714286,23.328571428571426,0.6714285714285714,0.2571428571428572,0.09591836734693877,0.2714285714285714,0.5857142857142856,,6.3,12.342857142857143
linfa2015,PH101803000,16.55,36.35,0.05,0.05,0.0071428571428571435,0.05,0.05,,15.200000000000001,22.75
linfa2015,PH103512000,11.025,22.400000000000002,0.075,0.075,0.010714285714285714,0.075,0.075,,4.65,7.5249999999999995
linfa2015,PH156605000,27.4,40.7,1.15,0.6,0.16428571428571428,1.15,1.15,,5.65,10.200000000000001
linfa2015,PH166714000,7.433333333333334,18.233333333333334,7.683333333333332,1.9833333333333327,0.3073333333333333,2.4333333333333327,3.9833333333333325,5.749999999999999,2.5166666666666666,3.5666666666666664
linfa2015,PH128005000,28.071428571428573,34.128571428571426,1.9714285714285713,1.6285714285714286,0.2816326530612245,1.6285714285714286,1.9428571428571428,,0.1857142857142856,0.2428571428571425
linfa2015,PH043416000,75.0,128.85,16.5,1.75,0.532258064516129,2.75,7.7,9.575,15.6,23.525
linfa2015,PH060411000,16.025,34.125,36.175,3.25,1.4469999999999998,5.975,15.85,26.45,52.2,105.475
linfa2015,PH124707000,6.9624999999999995,11.8375,1.4500000000000002,1.025,0.05800000000000001,1.1749999999999998,1.2625,1.2625,0.725,0.8500000000000001
linfa2015,PH153615000,20.080000000000002,40.46,0.14,0.1,0.02,0.14,0.14,,22.72,25.82
linfa2015,PH072229000,30.566666666666666,72.06666666666668,4.666666666666666,2.0,0.6666666666666666,3.333333333333334,4.666666666666667,,16.166666666666668,34.699999999999996
linfa2015,PH112408000,29.349999999999998,31.3375,0.4375,0.4375,0.0175,0.4375,0.4375,0.4375,0.25,0.2625
linfa2015,PH098308000,15.480000000000002,31.76,5.46,2.34,0.78,3.46,5.38,,7.28,16.7
linfa2015,PH128006000,36.72307692307692,40.53846153846153,0.061538461538461105,0.0153846153846153,0.0024615384615384443,0.0307692307692306,0.0538461538461535,0.0538461538461535,0.20769230769230762,0.20769230769230762
linfa2015,PH015524000,25.9,27.733333333333334,338.90000000000003,11.0,3.987058823529412,21.566666666666663,58.099999999999994,103.88333333333333,52.233333333333334,68.23333333333333
linfa2015,PH133910000,22.8,38.4,126.5,27.5,2.5816326530612246,32.9,46.800000000000004,62.9,53.6,79.60000000000001
linfa2015,PH060412000,51.26,74.3,37.940000000000005,4.08,1.5176000000000003,7.42,15.22,20.86,51.92,73.10000000000001
linfa2015,PH140115000,14.25,14.700000000000001,311.1125,19.1375,2.3391917293233084,36.075,93.875,128.025,14.887500000000001,26.775000000000002
linfa2015,PH050509000,14.85,16.725,112.60000000000001,6.45,2.0472727272727274,11.799999999999999,28.8,54.175,21.8,37.95
linfa2015,PH166715000,8.850000000000001,16.75,7.300000000000001,2.3,0.29200000000000004,2.8249999999999997,3.075,3.925,4.675,8.75
linfa2015,PH050510000,10.133333333333335,13.066666666666666,120.66666666666666,7.2,2.193939393939394,12.883333333333333,29.633333333333336,56.6,14.65,31.3
linfa2015,PH060413000,16.833333333333332,38.91666666666667,39.86666666666667,4.516666666666667,1.5946666666666667,7.666666666666666,18.049999999999997,29.75,45.1,95.53333333333333
linfa2015,PH118603000,33.481818181818184,35.04545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0272727272727272,0.036363636363636195
linfa2015,PH086409000,12.3,23.575,0.15,0.15,0.02142857142857143,0.15,0.15,,20.1,24.275
linfa2015,PH101313000,23.9625,32.675,3.2,0.5875,0.128,0.925,1.775,1.9125,5.6499999999999995,8.1875
linfa2015,PH023119000,2.1333333333333333,2.1999999999999997,248.01666666666665,11.5,2.049724517906336,22.183333333333337,58.583333333333336,92.93333333333334,2.3833333333333337,4.299999999999999
linfa2015,PH128007000,33.24375,36.175,0.175,0.05,0.006999999999999999,0.09375,0.14375,0.14375,0.0,0.0
linfa2015,PH150704000,54.8,67.96,0.0,0.0,0.0,0.0,0.0,,2.4599999999999995,3.56
linfa2015,PH041017000,23.85,51.150000000000006,8.299999999999999,2.35,0.6384615384615384,4.15,7.000000000000001,8.3,29.549999999999997,63.35
linfa2015,PH153820000,9.125,17.849999999999998,0.0,0.0,0.0,0.0,0.0,,1.025,1.025
linfa2015,PH101804000,13.55,27.5,0.05,0.05,0.0071428571428571435,0.05,0.05,,5.85,14.2
linfa2015,PH175106000,36.2875,57.962500000000006,31.3875,5.5125,4.483928571428572,10.7625,28.0875,,25.9125,49.3375
linfa2015,PH061908000,21.025,24.9,40.425,5.225,1.617,9.024999999999999,16.974999999999998,26.525000000000002,36.824999999999996,78.0
linfa2015,PH140116000,11.05,12.125,249.29999999999998,9.825,2.0603305785123966,18.224999999999998,43.125,71.2,14.475,33.15
linfa2015,PH015525000,48.35,49.1,382.0,11.725,3.9381443298969074,22.324999999999996,57.949999999999996,105.375,49.050000000000004,60.875
linfa2015,PH064518000,15.0,27.066666666666666,8.233333333333334,2.9,1.1761904761904762,4.9,7.833333333333333,,30.43333333333333,69.33333333333333
linfa2015,PH112508000,6.9222222222222225,8.988888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.2888888888888886,0.3888888888888885
linfa2015,PH054110000,13.0625,28.9875,2.6999999999999997,0.975,0.3857142857142857,1.725,2.4000000000000004,,14.4375,32.2375
linfa2015,PH072230000,14.0,22.6,1.8,1.3,0.2571428571428572,1.3,1.8,,9.600000000000001,21.599999999999998
linfa2015,PH015526000,50.03333333333333,50.5,435.7,16.1,4.787912087912088,29.033333333333335,81.43333333333334,134.96666666666667,50.86666666666667,67.13333333333334
linfa2015,PH015527000,22.014285714285716,24.357142857142858,338.2714285714286,17.228571428571428,3.9796638655462186,28.65714285714286,65.6,111.87142857142857,53.01428571428571,69.92857142857143
linfa2015,PH153832000,9.674999999999999,14.5,0.2,0.2,0.028571428571428574,0.2,0.2,,0.875,1.025
linfa2015,PH050511000,18.975,21.35,123.575,5.825,2.246818181818182,11.024999999999999,29.400000000000002,56.525000000000006,6.85,18.825
linfa2015,PH074615000,41.425,91.95,2.4625,1.0875,0.35178571428571426,1.7874999999999999,2.4625,,38.6,92.25
linfa2015,PH141111000,27.866666666666667,28.866666666666667,314.16666666666663,7.666666666666667,2.731884057971014,14.933333333333334,39.65,70.93333333333334,28.083333333333332,67.68333333333334
linfa2015,PH101314000,23.80833333333333,30.3,0.1833333333333332,0.125,0.026190476190476174,0.125,0.1833333333333332,,5.55,7.1083333333333325
linfa2015,PH175207000,19.96,34.32,2.8000000000000003,0.6799999999999999,0.4,1.2599999999999998,2.8,,31.66,75.58
linfa2015,PH104318000,17.0,26.74,0.02,0.02,0.002857142857142857,0.02,0.02,,2.6399999999999997,4.32
linfa2015,PH097207000,39.28333333333333,63.86666666666666,0.5833333333333331,0.3333333333333333,0.0833333333333333,0.3333333333333333,0.4999999999999999,,6.550000000000001,14.233333333333333
linfa2015,PH084812000,35.019999999999996,59.480000000000004,124.42,5.36,2.893488372093023,10.36,27.42,50.74,6.68,17.7
linfa2015,PH015528000,63.7,64.4,372.75,12.75,4.096153846153846,23.6,60.75,109.69999999999999,50.8,63.550000000000004
linfa2015,PH157003000,27.92857142857143,33.042857142857144,0.0999999999999999,0.0857142857142857,0.014285714285714271,0.0999999999999999,0.09999999999999991,,1.4285714285714282,2.985714285714285
linfa2015,PH086010000,11.866666666666667,19.099999999999998,9.15,1.1666666666666663,0.366,2.0833333333333335,5.4,7.716666666666667,5.583333333333333,10.566666666666666
linfa2015,PH042113000,60.2,80.58333333333334,54.15,5.833333333333334,2.85,11.216666666666669,23.73333333333333,29.883333333333333,57.099999999999994,118.46666666666665
linfa2015,PH118205000,11.966666666666667,14.833333333333334,0.1888888888888888,0.1333333333333333,0.007555555555555552,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.37777777777777766,0.37777777777777766
linfa2015,PH101315000,9.725,13.3875,0.5125,0.2125,0.020499999999999997,0.3625,0.475,0.5,4.2,4.55
linfa2015,PH153616000,13.7,23.599999999999998,0.05,0.05,0.0071428571428571435,0.05,0.05,,2.75,5.4
linfa2015,PH153617000,12.0,20.025,0.125,0.05,0.017857142857142856,0.07500000000000001,0.125,,3.775,5.3999999999999995
linfa2015,PH012813000,19.15,21.325,233.70000000000002,18.9,1.681294964028777,28.474999999999998,54.849999999999994,76.375,26.5,61.575
linfa2015,PH097317000,11.65,26.88333333333333,1.3499999999999999,0.45,0.19285714285714284,0.7333333333333334,1.3499999999999999,,5.266666666666666,11.45
linfa2015,PH076104000,17.666666666666668,44.300000000000004,3.4333333333333336,1.3,0.4904761904761905,2.366666666666667,3.4333333333333336,,15.233333333333333,33.6
linfa2015,PH037707000,6.666666666666667,7.566666666666666,221.8888888888889,16.322222222222223,2.287514318442154,28.866666666666667,65.14444444444445,95.43333333333334,6.788888888888889,12.577777777777776
linfa2015,PH071232000,18.133333333333333,44.266666666666666,2.5333333333333337,1.2,0.36190476190476195,1.9666666666666668,2.533333333333333,,9.433333333333334,19.96666666666667
linfa2015,PH166814000,44.325,54.45,0.75,0.225,0.03,0.42500000000000004,0.725,0.725,6.55,8.9875
linfa2015,PH031411000,34.99999999999999,45.46666666666667,67.93333333333332,4.3,1.235151515151515,7.899999999999999,19.933333333333334,34.4,34.96666666666667,65.46666666666667
linfa2015,PH087807000,20.775,37.8,22.225,3.25,1.7096153846153848,5.6499999999999995,15.7,22.099999999999998,14.1,28.525000000000002
linfa2015,PH030807000,25.385714285714286,36.81428571428572,94.25714285714285,6.285714285714286,2.5474903474903474,11.62857142857143,29.82857142857143,44.15714285714286,66.65714285714286,126.94285714285715
linfa2015,PH153631000,21.233333333333334,38.35,0.0666666666666666,0.05,0.009523809523809514,0.0666666666666666,0.0666666666666666,,22.25,24.55
linfa2015,PH035412000,24.92,34.13999999999999,98.36000000000001,4.98,1.612459016393443,9.3,23.64,33.38,22.96,50.86
linfa2015,PH037106000,16.033333333333335,16.4,292.9833333333333,13.316666666666666,4.013470319634703,24.016666666666666,54.05,92.58333333333333,56.666666666666664,95.5
linfa2015,PH153618000,14.674999999999999,26.55,0.025,0.025,0.0035714285714285718,0.025,0.025,,11.15,13.475
linfa2015,PH082614000,36.44285714285714,72.94285714285714,65.18571428571428,4.885714285714285,2.1027649769585253,9.628571428571428,22.128571428571426,35.84285714285714,9.82857142857143,18.885714285714283
linfa2015,PH041018000,19.85,46.074999999999996,7.425000000000001,1.8,1.0607142857142857,3.575,6.175,,29.825,75.625
linfa2015,PH083733000,13.366666666666667,20.666666666666664,4.833333333333333,3.2666666666666666,0.6904761904761905,4.166666666666666,4.833333333333333,,5.966666666666667,13.099999999999998
linfa2015,PH124708000,10.100000000000001,17.13,2.6999999999999997,0.44,0.10799999999999998,0.74,1.32,1.3599999999999999,2.37,2.4
linfa2015,PH083734000,12.075,25.65,0.6625,0.4875,0.09464285714285714,0.4875,0.625,,11.6125,12.65
linfa2015,PH112410000,14.7625,20.0375,1.8,0.35,0.07200000000000001,0.625,1.3625,1.4749999999999999,0.3375,0.6
linfa2015,PH153809000,23.866666666666667,40.0,0.0333333333333333,0.0333333333333333,0.004761904761904757,0.0333333333333333,0.0333333333333333,,11.966666666666667,13.1
linfa2015,PH056212000,36.983333333333334,65.51666666666667,36.85,6.2,1.9394736842105265,10.866666666666667,21.933333333333334,33.78333333333333,6.783333333333333,11.799999999999999
linfa2015,PH086011000,31.712500000000002,61.1,66.28750000000002,4.4625,2.138306451612904,8.7375,18.525000000000002,32.925,6.975,17.275000000000002
linfa2015,PH103513000,11.0,20.1,0.1,0.1,0.014285714285714287,0.1,0.1,,3.0,5.25
linfa2015,PH045627000,107.36666666666666,122.26,86.10666666666668,6.093333333333333,1.4115846994535521,12.086666666666666,33.593333333333334,51.553333333333335,6.433333333333333,13.953333333333333
linfa2015,PH118206000,18.425,24.575,0.30000000000000004,0.15,0.012000000000000002,0.2,0.22499999999999998,0.22499999999999998,1.4749999999999999,1.4749999999999999
linfa2015,PH036908000,22.73,22.900000000000002,249.79,10.96,3.161898734177215,19.87,49.5,87.91,49.379999999999995,69.58
linfa2015,PH082615000,24.8,28.849999999999998,14.116666666666667,2.0,0.5646666666666667,3.966666666666667,9.633333333333333,12.866666666666667,6.2,10.666666666666666
linfa2015,PH083735000,25.15,38.25,3.2750000000000004,2.575,0.4678571428571429,2.95,3.2750000000000004,,7.875,13.725
linfa2015,PH142706000,6.677777777777778,7.022222222222222,264.90000000000003,18.055555555555557,2.3034782608695656,28.122222222222224,61.75555555555556,71.22222222222223,12.2,20.366666666666667
linfa2015,PH072231000,7.86,8.84,5.48,1.22,0.4215384615384616,2.3,4.06,5.4399999999999995,12.52,19.060000000000002
linfa2015,PH104319000,15.100000000000001,35.625,5.2,0.975,0.20800000000000002,1.4500000000000002,2.575,3.6750000000000003,2.75,3.025
linfa2015,PH042114000,29.2,54.199999999999996,29.1,4.5,2.2384615384615385,8.8,17.8,25.75,35.5,105.5
linfa2015,PH051607000,3.614285714285714,3.985714285714285,247.85714285714286,19.614285714285717,3.395303326810176,35.34285714285714,78.08571428571429,111.20000000000002,29.52857142857143,51.2
linfa2015,PH082616000,12.925,18.7,1.4500000000000002,0.225,0.05800000000000001,0.45,1.2,1.325,5.95,6.175
linfa2015,PH083736000,21.166666666666664,29.75,1.7499999999999998,1.2833333333333334,0.24999999999999997,1.55,1.7499999999999998,,11.0,17.083333333333332
linfa2015,PH035413000,28.200000000000003,62.525,124.2,5.325,1.853731343283582,9.95,25.65,40.275000000000006,23.825,32.949999999999996
linfa2015,PH063030000,40.3,116.23333333333333,6.3,1.5166666666666666,0.9,2.6666666666666665,6.033333333333333,,56.366666666666674,79.83333333333334
linfa2015,PH097318000,17.6875,24.162499999999998,4.05,0.85,0.5785714285714285,1.375,3.525,,6.4375,13.225
linfa2015,PH124709000,11.475,24.325,0.0,0.0,0.0,0.0,0.0,,1.7125,1.7125
linfa2015,PH054112000,18.66875,43.324999999999996,4.8625,1.425,0.6946428571428571,2.7125000000000004,4.6125,,9.59375,22.68125
linfa2015,PH051721000,8.85,15.125,128.20000000000002,7.4,2.98139534883721,13.375,32.0,56.125,10.675,30.974999999999998
linfa2015,PH063031000,45.325,79.02499999999999,17.35,6.25,2.4785714285714286,9.3,16.375,,44.025,88.22500000000001
linfa2015,PH051722000,9.15,14.95,120.775,6.275,2.808720930232558,12.3,33.2,51.5,14.5,35.55
linfa2015,PH035414000,19.566666666666666,47.766666666666666,103.00000000000003,4.9,1.688524590163935,9.1,23.033333333333335,37.96666666666667,19.166666666666668,44.4
linfa2015,PH072232000,27.099999999999998,54.86666666666667,1.5333333333333332,0.8333333333333334,0.21904761904761902,0.8666666666666668,1.5333333333333332,,19.233333333333334,42.16666666666667
linfa2015,PH072233000,29.7,72.33333333333333,4.866666666666667,1.6,0.6952380952380953,2.7333333333333334,4.866666666666667,,26.366666666666664,53.56666666666667
linfa2015,PH054113000,23.82,55.64,7.039999999999999,1.72,1.0057142857142856,3.38,6.4,,8.12,18.94
linfa2015,PH174004000,72.375,88.925,3.725,0.975,0.5321428571428571,1.75,3.7,,11.425,26.224999999999998
linfa2015,PH064519000,29.76,94.34,3.3600000000000003,1.12,0.48000000000000004,2.06,2.8600000000000003,,35.339999999999996,67.1
linfa2015,PH097319000,13.8,25.216666666666665,0.3499999999999998,0.2166666666666666,0.049999999999999975,0.2333333333333332,0.2999999999999998,,6.433333333333333,13.266666666666666
linfa2015,PH036909000,25.183333333333334,25.4,270.2333333333333,8.483333333333333,3.1792156862745093,16.65,46.416666666666664,87.36666666666666,48.43333333333333,57.56666666666667
linfa2015,PH084813000,35.61111111111111,59.74444444444445,85.95555555555555,5.188888888888888,2.323123123123123,9.577777777777776,22.055555555555557,39.08888888888889,7.444444444444445,12.944444444444443
linfa2015,PH118207000,14.472727272727273,22.01818181818182,4.118181818181817,0.5727272727272728,0.1647272727272727,1.0999999999999999,2.463636363636364,3.0999999999999996,1.7909090909090906,2.109090909090909
linfa2015,PH054114000,29.416666666666668,42.13333333333333,17.51666666666667,2.95,1.3474358974358975,5.833333333333334,12.166666666666668,17.283333333333335,12.45,26.449999999999996
linfa2015,PH118208000,10.316666666666666,16.7,0.733333333333333,0.3333333333333333,0.02933333333333332,0.3333333333333333,0.41666666666666663,0.4499999999999999,2.233333333333333,2.233333333333333
linfa2015,PH030808000,28.58,36.760000000000005,139.26,8.28,2.8420408163265303,16.04,39.52,59.4,63.1,121.56
linfa2015,PH045809000,77.45,98.25,90.8,8.6,1.4885245901639343,12.9,33.0,47.449999999999996,14.85,35.45
linfa2015,PH086012000,38.642857142857146,77.41428571428573,11.771428571428572,3.0142857142857142,1.6816326530612247,5.414285714285715,11.471428571428572,,5.914285714285715,13.799999999999999
linfa2015,PH045628000,22.542857142857144,22.871428571428574,95.92857142857144,10.742857142857144,3.8371428571428576,18.571428571428573,44.957142857142856,67.04285714285714,29.314285714285717,56.857142857142854
linfa2015,PH153619000,13.95,24.45,0.1,0.1,0.014285714285714287,0.1,0.1,,7.3,9.85
linfa2015,PH103514000,12.066666666666666,22.2,0.0333333333333333,0.0333333333333333,0.004761904761904757,0.0333333333333333,0.0333333333333333,,3.483333333333333,6.699999999999999
linfa2015,PH064520000,33.025,79.39999999999999,5.175000000000001,2.3375,0.7392857142857144,3.4749999999999996,4.8375,,32.2125,67.8
linfa2015,PH097208000,18.075,26.125,0.125,0.075,0.017857142857142856,0.075,0.125,,5.05,9.025
linfa2015,PH104320000,18.8,27.92,0.02,0.02,0.002857142857142857,0.02,0.02,,2.2399999999999998,3.98
linfa2015,PH060414000,37.642857142857146,61.4,43.51428571428572,4.342857142857143,1.7405714285714289,7.585714285714286,16.62857142857143,24.842857142857145,60.08571428571428,88.64285714285714
linfa2015,PH051723000,13.95,21.683333333333334,97.86666666666666,5.016666666666667,2.6450450450450447,10.0,26.883333333333333,41.31666666666666,23.216666666666665,42.25
linfa2015,PH118209000,16.3,21.75,0.6875,0.1625,0.0275,0.30000000000000004,0.4625,0.4625,2.075,2.075
linfa2015,PH098309000,29.02,45.940000000000005,15.979999999999999,3.08,2.2828571428571425,6.1000000000000005,14.540000000000001,,4.12,11.219999999999999
linfa2015,PH051724000,6.566666666666666,10.5,139.33333333333334,7.033333333333333,2.5333333333333337,12.066666666666666,29.7,54.13333333333333,11.799999999999999,30.3
linfa2015,PH012913000,19.7,19.7,228.89999999999998,10.9,1.8023622047244092,19.799999999999997,48.3,71.10000000000001,19.2,32.5
linfa2015,PH043417000,60.03333333333334,109.06666666666668,16.833333333333336,2.7,0.5430107526881721,2.9333333333333336,7.500000000000001,9.4,18.366666666666667,32.5
linfa2015,PH025706000,6.715,6.99,289.14000000000004,19.915,2.5142608695652178,35.935,88.69500000000001,116.515,7.6,12.735
linfa2015,PH013311000,25.240000000000002,26.839999999999996,529.76,38.18,5.461443298969072,73.86,173.8,239.36,38.24,70.72
linfa2015,PH023120000,10.457142857142857,10.785714285714285,324.7,25.057142857142857,2.683471074380165,48.48571428571428,123.9,159.5857142857143,1.2714285714285711,2.571428571428571
linfa2015,PH042115000,34.775,50.425,96.675,14.05,3.1185483870967743,16.2,38.95,58.925,52.775000000000006,102.7
linfa2015,PH034918000,6.275,6.875,225.4,7.35,2.651764705882353,14.224999999999998,39.474999999999994,71.35,35.95,47.74999999999999
linfa2015,PH175315000,58.258823529411764,129.82352941176472,42.61176470588236,5.529411764705882,3.277828054298643,10.5,26.0,41.14705882352941,18.276470588235295,38.54117647058823
linfa2015,PH012914000,12.58,20.02,238.97999999999996,10.08,1.9750413223140493,18.619999999999997,46.82,71.7,16.68,30.04
linfa2015,PH160209000,11.85,32.75,1.6,0.525,0.064,0.75,1.125,1.275,2.325,2.45
linfa2015,PH041019000,57.050000000000004,90.42,37.5,5.1,2.8846153846153846,9.879999999999999,27.229999999999997,35.81,64.22,131.02
linfa2015,PH015529000,7.725,10.275,316.90000000000003,10.475,3.076699029126214,19.5,49.275,89.95,22.25,35.05
linfa2015,PH144405000,3.4666666666666663,4.522222222222222,245.66666666666666,10.766666666666667,2.0303030303030303,19.355555555555554,50.95555555555555,84.41111111111111,13.366666666666665,20.11111111111111
linfa2015,PH175208000,43.068749999999994,71.84375,34.68749999999999,2.81875,1.8256578947368418,5.59375,15.625,23.993750000000002,11.2375,25.568749999999998
linfa2015,PH087808000,22.22,38.4,12.24,2.52,1.7485714285714287,4.699999999999999,11.96,,11.52,25.64
linfa2015,PH118210000,18.95,23.080000000000002,0.8999999999999999,0.21,0.036,0.2599999999999999,0.5399999999999999,0.5599999999999998,2.03,2.03
linfa2015,PH112314000,11.9,18.78333333333333,0.5999999999999999,0.2333333333333333,0.023999999999999994,0.3666666666666666,0.3666666666666666,0.3833333333333333,1.1833333333333333,1.1833333333333333
linfa2015,PH063032000,46.49999999999999,85.16666666666666,16.599999999999998,6.333333333333334,2.371428571428571,9.133333333333333,15.799999999999999,,47.16666666666667,86.53333333333333
linfa2015,PH060415000,25.5,43.33333333333333,33.300000000000004,3.4,1.332,6.199999999999999,14.466666666666665,24.166666666666664,53.53333333333333,95.23333333333333
linfa2015,PH126311000,12.725000000000001,17.150000000000002,1.025,1.025,0.1464285714285714,1.025,1.025,,0.975,0.975
linfa2015,PH153834000,16.7,32.2,0.0,0.0,0.0,0.0,0.0,,2.34,2.38
linfa2015,PH031413000,43.725,51.112500000000004,106.92499999999998,7.0125,1.3534810126582277,13.9,33.875,55.325,21.2,53.0875
linfa2015,PH042116000,52.8,73.8,70.5,5.7,2.274193548387097,8.7,24.000000000000004,40.7,62.7,106.8
linfa2015,PH012814000,14.113333333333333,15.113333333333333,215.95333333333332,11.72,1.5536211031175058,17.60666666666667,40.42666666666667,60.46666666666667,26.279999999999998,55.58
linfa2015,PH067903000,51.32857142857143,135.35714285714286,4.9,2.4714285714285715,0.7000000000000001,2.9571428571428573,4.442857142857143,,47.542857142857144,99.48571428571428
linfa2015,PH060416000,18.45,34.75,32.75,3.8,1.31,6.5,14.25,24.599999999999998,54.150000000000006,103.64999999999999
linfa2015,PH103515000,14.3,36.516666666666666,0.0499999999999999,0.0333333333333333,0.007142857142857129,0.0499999999999999,0.0499999999999999,,16.166666666666668,27.7
linfa2015,PH050512000,8.188888888888888,13.31111111111111,75.92222222222223,4.933333333333334,1.7656330749354008,9.433333333333334,23.711111111111116,42.01111111111111,10.599999999999998,26.02222222222222
linfa2015,PH031414000,25.066666666666666,36.1,84.96666666666665,5.3,1.5448484848484847,9.5,21.933333333333334,36.233333333333334,49.13333333333333,81.93333333333334
linfa2015,PH051725000,9.174999999999999,15.4,136.125,6.45,2.475,11.275,31.925,51.650000000000006,18.625,37.725
linfa2015,PH175909000,16.2,38.325,58.825,6.3,2.353,12.25,32.25,42.62499999999999,43.25,101.35000000000001
linfa2015,PH156607000,25.875,29.825,0.15,0.125,0.02142857142857143,0.15,0.15,,2.775,5.175
linfa2015,PH037107000,21.2,24.333333333333332,128.16666666666666,6.55,2.33030303030303,12.45,33.46666666666667,54.266666666666666,60.78333333333333,112.33333333333333
linfa2015,PH098310000,26.98,53.620000000000005,3.6,2.06,0.5142857142857143,2.88,3.6,,6.84,9.7
linfa2015,PH156619000,20.2,22.625000000000004,1.9499999999999997,1.15,0.2785714285714285,1.7999999999999998,1.9499999999999997,,1.25,2.6750000000000003
linfa2015,PH104321000,25.116666666666667,31.583333333333332,0.0833333333333332,0.0666666666666666,0.011904761904761887,0.0833333333333332,0.0833333333333332,,1.4166666666666665,2.233333333333333
linfa2015,PH030809000,9.08,16.119999999999997,107.67999999999999,5.68,1.9578181818181817,11.16,28.060000000000002,42.68,31.200000000000003,80.96000000000001
linfa2015,PH082617000,42.362500000000004,67.3625,88.6625,4.2375,2.3962837837837836,8.45,24.862499999999997,45.75,12.725,16.650000000000002
linfa2015,PH030810000,17.5,24.325,102.50000000000001,6.325,2.3837209302325584,11.799999999999999,30.950000000000003,43.5,56.9,119.3
linfa2015,PH083738000,13.846153846153845,22.999999999999996,3.5153846153846153,2.3846153846153846,0.5021978021978022,3.146153846153846,3.5076923076923077,,5.8769230769230765,12.915384615384614
linfa2015,PH104209000,19.03333333333333,30.766666666666662,0.0999999999999999,0.0833333333333333,0.014285714285714271,0.0999999999999999,0.09999999999999991,,2.2666666666666666,5.483333333333332
linfa2015,PH072235000,24.78333333333333,58.8,3.766666666666666,1.2833333333333334,0.5380952380952381,2.3833333333333337,3.5833333333333335,,27.85,34.83333333333333
linfa2015,PH063034000,44.725,127.87500000000001,12.875000000000002,4.575,1.8392857142857146,7.6,12.1,,52.2,77.925
linfa2015,PH104210000,14.86,35.06,0.22,0.12,0.03142857142857143,0.16,0.2,,5.1,9.82
linfa2015,PH133911000,31.45,48.6,128.5,26.0,2.622448979591837,32.05,49.400000000000006,65.55,44.65,68.39999999999999
linfa2015,PH112411000,20.85,25.05,1.3,1.3,0.052000000000000005,1.3,1.3,1.3,1.05,1.25
linfa2015,PH045629000,91.56666666666668,137.16666666666669,56.96666666666667,6.616666666666667,1.3248062015503876,8.649999999999999,19.25,25.066666666666666,6.916666666666666,14.749999999999998
linfa2015,PH086410000,10.100000000000001,21.4,5.525,0.725,0.221,1.375,2.45,3.55,20.3,25.275000000000002
