typhoon,mun_code,rainfall_max_6h
kalmaegi2014,PH156619000,0.07272727272727274
kalmaegi2014,PH104321000,0.32916666666666666
kalmaegi2014,PH030809000,6.411666666666666
kalmaegi2014,PH082617000,5.643750000000001
kalmaegi2014,PH030810000,6.310416666666666
kalmaegi2014,PH083738000,3.3314102564102566
kalmaegi2014,PH104209000,0.4611111111111111
kalmaegi2014,PH072235000,3.1291666666666664
kalmaegi2014,PH063034000,4.245833333333333
kalmaegi2014,PH104210000,0.4433333333333333
kalmaegi2014,PH133911000,4.654166666666667
kalmaegi2014,PH112411000,2.2875
kalmaegi2014,PH045629000,4.044444444444443
kalmaegi2014,PH086410000,1.2270833333333333
kalmaegi2014,PH041020000,3.570833333333333
kalmaegi2014,PH043418000,3.9555555555555557
kalmaegi2014,PH097322000,1.4333333333333333
kalmaegi2014,PH153822000,1.761111111111111
kalmaegi2014,PH153810000,1.8983333333333332
kalmaegi2014,PH153620000,3.0850000000000004
kalmaegi2014,PH045630000,3.758333333333333
kalmaegi2014,PH153823000,2.44375
kalmaegi2014,PH086026000,4.954166666666667
kalmaegi2014,PH043419000,3.1166666666666667
kalmaegi2014,PH012815000,7.952777777777776
kalmaegi2014,PH043420000,3.8472222222222228
kalmaegi2014,PH023121000,8.735000000000001
kalmaegi2014,PH054115000,9.245833333333335
kalmaegi2014,PH084814000,6.072619047619049
kalmaegi2014,PH037108000,8.635185185185186
kalmaegi2014,PH034919000,5.363888888888888
kalmaegi2014,PH126509000,2.692777777777778
kalmaegi2014,PH083739000,5.838888888888889
kalmaegi2014,PH083740000,2.727777777777778
kalmaegi2014,PH175107000,4.3493589743589745
kalmaegi2014,PH084815000,4.713888888888889
kalmaegi2014,PH021518000,2.2552083333333335
kalmaegi2014,PH051726000,7.714583333333333
kalmaegi2014,PH074616000,2.2583333333333337
kalmaegi2014,PH104211000,0.45
kalmaegi2014,PH061909000,2.4541666666666666
kalmaegi2014,PH133912000,4.654166666666667
kalmaegi2014,PH153833000,1.9833333333333332
kalmaegi2014,PH156618000,0.2484848484848485
kalmaegi2014,PH052006000,12.959999999999999
kalmaegi2014,PH060611000,4.8875
kalmaegi2014,PH031415000,5.0625
kalmaegi2014,PH052007000,11.94375
kalmaegi2014,PH101316000,1.1545454545454545
kalmaegi2014,PH043421000,3.643333333333334
kalmaegi2014,PH071233000,2.904166666666667
kalmaegi2014,PH156616000,0.18333333333333335
kalmaegi2014,PH157001000,0.1125
kalmaegi2014,PH156608000,0.232843137254902
kalmaegi2014,PH036910000,6.203333333333333
kalmaegi2014,PH061910000,2.6833333333333336
kalmaegi2014,PH034920000,4.90462962962963
kalmaegi2014,PH103516000,0.4333333333333333
kalmaegi2014,PH103523000,0.6687499999999998
kalmaegi2014,PH118211000,1.2090909090909092
kalmaegi2014,PH045631000,8.033333333333333
kalmaegi2014,PH012816000,2.6333333333333333
kalmaegi2014,PH031416000,5.677083333333333
kalmaegi2014,PH051608000,8.789583333333335
kalmaegi2014,PH144406000,3.746296296296297
kalmaegi2014,PH086022000,4.73425925925926
kalmaegi2014,PH153811000,4.671666666666666
kalmaegi2014,PH156609000,0.22666666666666668
kalmaegi2014,PH051727000,7.270238095238096
kalmaegi2014,PH137605000,4.654166666666667
kalmaegi2014,PH143208000,3.2953703703703705
kalmaegi2014,PH083741000,4.789583333333334
kalmaegi2014,PH012817000,6.8812500000000005
kalmaegi2014,PH156610000,0.05333333333333334
kalmaegi2014,PH137606000,4.616666666666667
kalmaegi2014,PH156611000,0.1638888888888889
kalmaegi2014,PH045632000,8.62
kalmaegi2014,PH060612000,5.645833333333333
kalmaegi2014,PH063036000,3.0500000000000003
kalmaegi2014,PH098311000,2.5343750000000003
kalmaegi2014,PH021519000,4.810087719298245
kalmaegi2014,PH034921000,9.166666666666666
kalmaegi2014,PH140117000,2.6083333333333334
kalmaegi2014,PH045633000,3.816666666666667
kalmaegi2014,PH153621000,0.5013888888888888
kalmaegi2014,PH021520000,2.109722222222222
kalmaegi2014,PH153635000,1.676388888888889
kalmaegi2014,PH012818000,3.606944444444444
kalmaegi2014,PH140118000,2.8722222222222222
kalmaegi2014,PH124711000,1.6749999999999998
kalmaegi2014,PH124712000,1.4574074074074073
kalmaegi2014,PH043422000,3.5624999999999996
kalmaegi2014,PH030811000,6.310416666666666
kalmaegi2014,PH056213000,7.266666666666668
kalmaegi2014,PH061911000,2.26875
kalmaegi2014,PH071234000,1.5099999999999998
kalmaegi2014,PH072236000,1.6388888888888886
kalmaegi2014,PH140119000,2.391666666666667
kalmaegi2014,PH166716000,4.07
kalmaegi2014,PH051728000,8.779166666666667
kalmaegi2014,PH045810000,3.7833333333333328
kalmaegi2014,PH086013000,5.9944444444444445
kalmaegi2014,PH175209000,6.577083333333334
kalmaegi2014,PH072237000,2.1866666666666665
kalmaegi2014,PH097209000,0.7849999999999998
kalmaegi2014,PH012819000,1.8361111111111115
kalmaegi2014,PH086411000,1.2958333333333332
kalmaegi2014,PH143209000,3.2864583333333335
kalmaegi2014,PH050513000,5.671428571428571
kalmaegi2014,PH054116000,8.636111111111111
kalmaegi2014,PH045634000,4.585416666666666
kalmaegi2014,PH097338000,2.536111111111111
kalmaegi2014,PH054117000,9.376190476190475
kalmaegi2014,PH166717000,1.5633333333333332
kalmaegi2014,PH031417000,5.595833333333332
kalmaegi2014,PH045635000,4.2375
kalmaegi2014,PH104212000,0.6374999999999998
kalmaegi2014,PH175210000,6.113095238095238
kalmaegi2014,PH097210000,1.0555555555555554
kalmaegi2014,PH050514000,7.4875
kalmaegi2014,PH045636000,5.617592592592594
kalmaegi2014,PH126312000,1.0071428571428571
kalmaegi2014,PH061912000,2.3444444444444446
kalmaegi2014,PH064521000,5.269444444444445
kalmaegi2014,PH153622000,1.0833333333333333
kalmaegi2014,PH103517000,0.4874999999999999
kalmaegi2014,PH035415000,4.094047619047619
kalmaegi2014,PH072238000,1.613888888888889
kalmaegi2014,PH133913000,4.691666666666666
kalmaegi2014,PH063037000,2.7527777777777778
kalmaegi2014,PH015530000,6.637499999999999
kalmaegi2014,PH071235000,0.8200000000000002
kalmaegi2014,PH097211000,1.8763888888888889
kalmaegi2014,PH051729000,8.105952380952381
kalmaegi2014,PH126510000,1.6916666666666667
kalmaegi2014,PH061913000,2.1958333333333333
kalmaegi2014,PH124713000,1.0814102564102568
kalmaegi2014,PH056214000,7.979166666666667
kalmaegi2014,PH160306000,1.7041666666666666
kalmaegi2014,PH153623000,2.013888888888889
kalmaegi2014,PH148106000,1.1425925925925926
kalmaegi2014,PH175211000,4.179999999999999
kalmaegi2014,PH175316000,3.4190476190476193
kalmaegi2014,PH013312000,5.602777777777778
kalmaegi2014,PH031418000,5.4750000000000005
kalmaegi2014,PH064522000,2.9361111111111113
kalmaegi2014,PH036911000,3.870833333333333
kalmaegi2014,PH023122000,5.250000000000001
kalmaegi2014,PH025011000,6.831944444444446
kalmaegi2014,PH034922000,3.0611111111111104
kalmaegi2014,PH045637000,5.9624999999999995
kalmaegi2014,PH101317000,1.6288888888888888
kalmaegi2014,PH175317000,2.8317460317460323
kalmaegi2014,PH137404000,3.9569444444444453
kalmaegi2014,PH133903000,4.458333333333333
kalmaegi2014,PH082618000,4.8062499999999995
kalmaegi2014,PH012915000,4.006666666666667
kalmaegi2014,PH023123000,9.83
kalmaegi2014,PH051730000,17.537499999999994
kalmaegi2014,PH153829000,1.758333333333333
kalmaegi2014,PH023124000,4.208333333333334
kalmaegi2014,PH097323000,0.975
kalmaegi2014,PH036912000,5.220833333333333
kalmaegi2014,PH050515000,9.470833333333333
kalmaegi2014,PH045638000,3.4008333333333343
kalmaegi2014,PH023125000,10.495833333333334
kalmaegi2014,PH160212000,2.3833333333333337
kalmaegi2014,PH021521000,1.5812499999999998
kalmaegi2014,PH034923000,4.812500000000001
kalmaegi2014,PH043423000,2.989583333333334
kalmaegi2014,PH097212000,0.5833333333333334
kalmaegi2014,PH143211000,4.4375
kalmaegi2014,PH175108000,7.311904761904763
kalmaegi2014,PH175323000,2.4228260869565212
kalmaegi2014,PH045808000,2.9093750000000003
kalmaegi2014,PH175910000,3.5333333333333328
kalmaegi2014,PH072239000,4.294444444444445
kalmaegi2014,PH015531000,7.341666666666666
kalmaegi2014,PH013313000,5.404166666666666
kalmaegi2014,PH041021000,2.6958333333333333
kalmaegi2014,PH042117000,4.720833333333333
kalmaegi2014,PH084816000,10.230555555555554
kalmaegi2014,PH160307000,1.7196969696969697
kalmaegi2014,PH098312000,1.6083333333333332
kalmaegi2014,PH023126000,5.591666666666668
kalmaegi2014,PH175212000,7.822222222222223
kalmaegi2014,PH175318000,3.3275362318840576
kalmaegi2014,PH061914000,3.203333333333333
kalmaegi2014,PH144407000,3.4333333333333336
kalmaegi2014,PH141112000,4.297916666666667
kalmaegi2014,PH175109000,8.167222222222222
kalmaegi2014,PH020905000,0.686111111111111
kalmaegi2014,PH144408000,3.7716666666666665
kalmaegi2014,PH144409000,4.65625
kalmaegi2014,PH101805000,2.744444444444444
kalmaegi2014,PH064523000,3.3025000000000007
kalmaegi2014,PH071236000,1.6645833333333335
kalmaegi2014,PH051731000,8.691666666666666
kalmaegi2014,PH025705000,5.408333333333332
kalmaegi2014,PH153625000,0.425
kalmaegi2014,PH086412000,2.3366666666666664
kalmaegi2014,PH104322000,1.4916666666666665
kalmaegi2014,PH012916000,3.0416666666666665
kalmaegi2014,PH082619000,5.0095238095238095
kalmaegi2014,PH140120000,2.661666666666667
kalmaegi2014,PH097213000,1.4883333333333335
kalmaegi2014,PH103518000,0.9854166666666666
kalmaegi2014,PH064532000,2.6263888888888887
kalmaegi2014,PH030812000,5.8374999999999995
kalmaegi2014,PH072240000,3.514583333333333
kalmaegi2014,PH045639000,3.072916666666666
kalmaegi2014,PH133906000,4.66875
kalmaegi2014,PH023127000,5.723809523809524
kalmaegi2014,PH166815000,1.5866666666666667
kalmaegi2014,PH175911000,3.8000000000000007
kalmaegi2014,PH045640000,6.41547619047619
kalmaegi2014,PH052008000,8.581944444444444
kalmaegi2014,PH175912000,3.8937500000000003
kalmaegi2014,PH034924000,5.769444444444445
kalmaegi2014,PH037109000,8.149999999999999
kalmaegi2014,PH045641000,4.0041666666666655
kalmaegi2014,PH084817000,9.083333333333334
kalmaegi2014,PH166718000,4.229166666666668
kalmaegi2014,PH015532000,7.185416666666668
kalmaegi2014,PH064524000,2.8863636363636362
kalmaegi2014,PH036913000,7.493333333333332
kalmaegi2014,PH063038000,2.310416666666667
kalmaegi2014,PH012917000,2.6763888888888894
kalmaegi2014,PH063039000,2.5625000000000004
kalmaegi2014,PH064525000,4.727083333333334
kalmaegi2014,PH012918000,3.5499999999999994
kalmaegi2014,PH015533000,5.9316666666666675
kalmaegi2014,PH037110000,4.116666666666667
kalmaegi2014,PH051732000,7.991666666666666
kalmaegi2014,PH054118000,4.770833333333333
kalmaegi2014,PH072241000,2.104166666666667
kalmaegi2014,PH101318000,1.9704545454545457
kalmaegi2014,PH175913000,4.730952380952381
kalmaegi2014,PH045642000,5.8
kalmaegi2014,PH072242000,1.3383333333333332
kalmaegi2014,PH086413000,1.1515151515151514
kalmaegi2014,PH160308000,1.6712962962962965
kalmaegi2014,PH166719000,1.6124999999999998
kalmaegi2014,PH013315000,3.2433333333333336
kalmaegi2014,PH023128000,7.45909090909091
kalmaegi2014,PH012919000,2.625
kalmaegi2014,PH031419000,5.441666666666666
kalmaegi2014,PH023129000,6.2111111111111095
kalmaegi2014,PH034925000,7.499999999999999
kalmaegi2014,PH071237000,1.4777777777777779
kalmaegi2014,PH083742000,6.101190476190477
kalmaegi2014,PH084818000,8.570833333333333
kalmaegi2014,PH112324000,1.8958333333333333
kalmaegi2014,PH112510000,1.3068181818181819
kalmaegi2014,PH140121000,2.4854166666666666
kalmaegi2014,PH166720000,4.241666666666667
kalmaegi2014,PH015534000,6.2749999999999995
kalmaegi2014,PH054119000,4.914583333333334
kalmaegi2014,PH063040000,4.5875
kalmaegi2014,PH086025000,6.413888888888889
kalmaegi2014,PH036918000,5.685897435897435
kalmaegi2014,PH041022000,3.2937499999999997
kalmaegi2014,PH051733000,7.947916666666667
kalmaegi2014,PH060613000,6.5375000000000005
kalmaegi2014,PH074617000,2.104166666666667
kalmaegi2014,PH084819000,9.604166666666666
kalmaegi2014,PH168506000,1.6770833333333333
kalmaegi2014,PH175110000,8.077777777777776
kalmaegi2014,PH175914000,3.9166666666666665
kalmaegi2014,PH034926000,4.261666666666666
kalmaegi2014,PH086014000,4.917592592592592
kalmaegi2014,PH012920000,2.160416666666666
kalmaegi2014,PH013316000,3.4145833333333333
kalmaegi2014,PH041023000,3.305555555555556
kalmaegi2014,PH076105000,2.3541666666666665
kalmaegi2014,PH086414000,1.8333333333333337
kalmaegi2014,PH140122000,1.9694444444444443
kalmaegi2014,PH082620000,6.547222222222222
kalmaegi2014,PH034927000,8.304166666666667
kalmaegi2014,PH067904000,3.4783333333333335
kalmaegi2014,PH051604000,10.486666666666666
kalmaegi2014,PH035417000,5.552777777777778
kalmaegi2014,PH037708000,3.696527777777778
kalmaegi2014,PH041024000,2.4499999999999997
kalmaegi2014,PH160309000,1.4416666666666667
kalmaegi2014,PH015535000,5.966666666666666
kalmaegi2014,PH023130000,6.516666666666666
kalmaegi2014,PH036914000,6.652083333333334
kalmaegi2014,PH037111000,4.738333333333334
kalmaegi2014,PH023131000,9.854166666666666
kalmaegi2014,PH023132000,5.939583333333334
kalmaegi2014,PH045811000,2.8249999999999997
kalmaegi2014,PH031421000,7.478571428571428
kalmaegi2014,PH052009000,10.354166666666666
kalmaegi2014,PH063041000,3.5083333333333333
kalmaegi2014,PH071238000,2.0333333333333337
kalmaegi2014,PH083743000,5.602777777777778
kalmaegi2014,PH097324000,2.7854166666666664
kalmaegi2014,PH133907000,4.458333333333333
kalmaegi2014,PH166816000,1.4431818181818181
kalmaegi2014,PH037112000,5.335416666666667
kalmaegi2014,PH045644000,8.273809523809526
kalmaegi2014,PH012820000,3.7125
kalmaegi2014,PH015536000,4.888333333333334
kalmaegi2014,PH041025000,3.4583333333333326
kalmaegi2014,PH133904000,4.458333333333333
kalmaegi2014,PH023133000,9.965
kalmaegi2014,PH097325000,1.7291666666666667
kalmaegi2014,PH043424000,3.5452380952380955
kalmaegi2014,PH041026000,4.474999999999999
kalmaegi2014,PH054120000,5.029166666666667
kalmaegi2014,PH082621000,8.123333333333335
kalmaegi2014,PH015537000,5.933333333333334
kalmaegi2014,PH140123000,3.2708333333333335
kalmaegi2014,PH031422000,5.666666666666667
kalmaegi2014,PH063042000,2.3041666666666667
kalmaegi2014,PH060614000,5.359259259259258
kalmaegi2014,PH072243000,1.753333333333333
kalmaegi2014,PH086415000,1.2958333333333332
kalmaegi2014,PH084820000,4.864999999999999
kalmaegi2014,PH086015000,5.416666666666667
kalmaegi2014,PH035418000,5.308333333333334
kalmaegi2014,PH175213000,4.168055555555555
kalmaegi2014,PH012921000,3.408333333333333
kalmaegi2014,PH051609000,11.987500000000002
kalmaegi2014,PH084821000,5.570833333333333
kalmaegi2014,PH175319000,3.7736842105263158
kalmaegi2014,PH021522000,2.8866666666666667
kalmaegi2014,PH012922000,3.3562499999999997
kalmaegi2014,PH021523000,2.484259259259259
kalmaegi2014,PH035419000,11.475000000000001
kalmaegi2014,PH133914000,4.654166666666667
kalmaegi2014,PH015538000,6.822916666666667
kalmaegi2014,PH063043000,3.046666666666667
kalmaegi2014,PH012923000,3.408333333333333
kalmaegi2014,PH074618000,3.1972222222222224
kalmaegi2014,PH012924000,2.451666666666667
kalmaegi2014,PH037113000,6.094444444444444
kalmaegi2014,PH043426000,3.713888888888889
kalmaegi2014,PH112412000,3.0041666666666664
kalmaegi2014,PH133905000,4.458333333333333
kalmaegi2014,PH174005000,4.496296296296298
kalmaegi2014,PH175111000,8.375595238095238
kalmaegi2014,PH051610000,12.420238095238092
kalmaegi2014,PH025012000,4.651190476190476
kalmaegi2014,PH072244000,2.841666666666667
kalmaegi2014,PH083744000,5.6638888888888905
kalmaegi2014,PH175915000,3.561666666666667
kalmaegi2014,PH036915000,5.897916666666666
kalmaegi2014,PH160310000,1.468333333333333
kalmaegi2014,PH012925000,2.4125
kalmaegi2014,PH056215000,6.195833333333333
kalmaegi2014,PH148107000,1.3499999999999999
kalmaegi2014,PH086016000,4.962500000000001
kalmaegi2014,PH012926000,3.629166666666667
kalmaegi2014,PH015539000,8.891666666666666
kalmaegi2014,PH023134000,8.11875
kalmaegi2014,PH031423000,3.5875
kalmaegi2014,PH043427000,3.5625
kalmaegi2014,PH118604000,1.3597222222222223
kalmaegi2014,PH175917000,4.595833333333334
kalmaegi2014,PH166721000,5.216666666666666
kalmaegi2014,PH021524000,3.2150000000000003
kalmaegi2014,PH035420000,6.302083333333333
kalmaegi2014,PH086017000,6.897222222222222
kalmaegi2014,PH034928000,7.4433333333333325
kalmaegi2014,PH021525000,2.264583333333334
kalmaegi2014,PH041027000,2.658333333333333
kalmaegi2014,PH072245000,3.108333333333334
kalmaegi2014,PH012927000,3.3166666666666664
kalmaegi2014,PH160210000,2.7875
kalmaegi2014,PH012928000,2.625
kalmaegi2014,PH034929000,3.1062500000000006
kalmaegi2014,PH050516000,7.927777777777777
kalmaegi2014,PH021526000,1.6916666666666664
kalmaegi2014,PH086018000,5.712500000000001
kalmaegi2014,PH126318000,1.1145833333333333
kalmaegi2014,PH013317000,5.7749999999999995
kalmaegi2014,PH015540000,6.666666666666667
kalmaegi2014,PH023136000,9.170833333333333
kalmaegi2014,PH035421000,6.4437500000000005
kalmaegi2014,PH041028000,3.798611111111111
kalmaegi2014,PH112318000,2.548611111111111
kalmaegi2014,PH013318000,3.2624999999999997
kalmaegi2014,PH157010000,0.06770833333333333
kalmaegi2014,PH103519000,1.2716666666666667
kalmaegi2014,PH104213000,0.5133333333333333
kalmaegi2014,PH061915000,4.027083333333333
kalmaegi2014,PH063044000,2.220833333333333
kalmaegi2014,PH118605000,2.4566666666666666
kalmaegi2014,PH045645000,3.375
kalmaegi2014,PH012821000,3.029166666666667
kalmaegi2014,PH035422000,6.266666666666667
kalmaegi2014,PH034917000,3.552777777777777
kalmaegi2014,PH060615000,5.727083333333334
kalmaegi2014,PH126512000,2.2677083333333337
kalmaegi2014,PH097214000,0.69375
kalmaegi2014,PH071239000,2.066666666666667
kalmaegi2014,PH153808000,1.5666666666666667
kalmaegi2014,PH153837000,1.7208333333333332
kalmaegi2014,PH156612000,0.04
kalmaegi2014,PH074619000,1.750925925925926
kalmaegi2014,PH098313000,1.6166666666666665
kalmaegi2014,PH097215000,1.2980769230769231
kalmaegi2014,PH160314000,1.806410256410256
kalmaegi2014,PH060616000,7.49285714285714
kalmaegi2014,PH072246000,3.275
kalmaegi2014,PH097216000,1.9314102564102569
kalmaegi2014,PH074620000,2.122916666666667
kalmaegi2014,PH067905000,6.0616666666666665
kalmaegi2014,PH097217000,1.1680555555555556
kalmaegi2014,PH157011000,0.20476190476190478
kalmaegi2014,PH071240000,1.2874999999999999
kalmaegi2014,PH012929000,3.2083333333333335
kalmaegi2014,PH061916000,3.8333333333333326
kalmaegi2014,PH071241000,1.6604166666666667
kalmaegi2014,PH086416000,2.521666666666667
kalmaegi2014,PH042118000,5.068749999999999
kalmaegi2014,PH064526000,2.126851851851852
kalmaegi2014,PH084822000,4.772619047619048
kalmaegi2014,PH157004000,0.08666666666666667
kalmaegi2014,PH104214000,0.4777777777777778
kalmaegi2014,PH012930000,1.788888888888889
kalmaegi2014,PH097218000,1.498717948717949
kalmaegi2014,PH043429000,3.3383333333333334
kalmaegi2014,PH097219000,1.6464285714285714
kalmaegi2014,PH051734000,7.7250000000000005
kalmaegi2014,PH076106000,1.7700000000000002
kalmaegi2014,PH097220000,2.303703703703704
kalmaegi2014,PH051735000,11.701388888888891
kalmaegi2014,PH015541000,6.018055555555556
kalmaegi2014,PH166722000,1.2666666666666668
kalmaegi2014,PH157005000,0.1013888888888889
kalmaegi2014,PH166723000,1.7666666666666666
kalmaegi2014,PH175214000,6.1571428571428575
kalmaegi2014,PH175324000,1.590625
kalmaegi2014,PH072247000,1.72
kalmaegi2014,PH086417000,2.3527777777777774
kalmaegi2014,PH021527000,3.561458333333334
kalmaegi2014,PH025013000,6.281666666666666
kalmaegi2014,PH012822000,2.9041666666666663
kalmaegi2014,PH097340000,0.9916666666666667
kalmaegi2014,PH157006000,0.11736111111111112
kalmaegi2014,PH153817000,1.9416666666666667
kalmaegi2014,PH015542000,5.483333333333333
kalmaegi2014,PH037114000,5.874074074074073
kalmaegi2014,PH013319000,3.586111111111111
kalmaegi2014,PH104323000,1.5833333333333333
kalmaegi2014,PH012931000,4.013888888888888
kalmaegi2014,PH082622000,6.816666666666666
kalmaegi2014,PH112414000,1.3805555555555555
kalmaegi2014,PH153640000,2.2375000000000003
kalmaegi2014,PH153812000,1.5083333333333335
kalmaegi2014,PH153824000,2.18125
kalmaegi2014,PH103506000,1.258333333333333
kalmaegi2014,PH153813000,1.851388888888889
kalmaegi2014,PH101319000,0.8194444444444443
kalmaegi2014,PH150705000,0.6928571428571427
kalmaegi2014,PH126313000,0.949074074074074
kalmaegi2014,PH166724000,1.5153846153846153
kalmaegi2014,PH012932000,3.220833333333333
kalmaegi2014,PH126316000,1.0214285714285714
kalmaegi2014,PH041029000,2.658333333333333
kalmaegi2014,PH083745000,4.897916666666665
kalmaegi2014,PH097327000,3.3854166666666665
kalmaegi2014,PH072248000,1.6583333333333334
kalmaegi2014,PH083746000,4.016666666666667
kalmaegi2014,PH150713000,0.3833333333333333
kalmaegi2014,PH072249000,1.6527777777777783
kalmaegi2014,PH083747000,5.671428571428571
kalmaegi2014,PH144410000,2.986111111111111
kalmaegi2014,PH082623000,5.311458333333333
kalmaegi2014,PH166725000,1.4018181818181819
kalmaegi2014,PH086024000,6.2875000000000005
kalmaegi2014,PH042119000,4.665
kalmaegi2014,PH071242000,1.6527777777777777
kalmaegi2014,PH166817000,1.757407407407407
kalmaegi2014,PH045646000,17.27152777777778
kalmaegi2014,PH166818000,1.2814814814814814
kalmaegi2014,PH103520000,0.5020833333333334
kalmaegi2014,PH104324000,0.6791666666666667
kalmaegi2014,PH153638000,0.8847222222222221
kalmaegi2014,PH012933000,3.4625
kalmaegi2014,PH137607000,3.8472222222222228
kalmaegi2014,PH160311000,1.72
kalmaegi2014,PH112322000,2.2104166666666667
kalmaegi2014,PH101320000,1.115625
kalmaegi2014,PH086019000,8.254166666666668
kalmaegi2014,PH034930000,3.165277777777778
kalmaegi2014,PH153816000,1.7708333333333333
kalmaegi2014,PH071243000,1.5404761904761906
kalmaegi2014,PH156613000,0.10555555555555557
kalmaegi2014,PH041030000,4.833333333333333
kalmaegi2014,PH051611000,11.566666666666665
kalmaegi2014,PH104325000,4.0249999999999995
kalmaegi2014,PH153821000,2.0291666666666663
kalmaegi2014,PH034931000,4.545833333333333
kalmaegi2014,PH098314000,3.9375
kalmaegi2014,PH097328000,0.7452380952380953
kalmaegi2014,PH126314000,0.7239583333333331
kalmaegi2014,PH153626000,1.0833333333333333
kalmaegi2014,PH097221000,1.3055555555555556
kalmaegi2014,PH083748000,5.145833333333333
kalmaegi2014,PH045812000,2.876041666666667
kalmaegi2014,PH157007000,0.11428571428571431
kalmaegi2014,PH060417000,5.2444444444444445
kalmaegi2014,PH103521000,0.49374999999999997
kalmaegi2014,PH104215000,0.5083333333333332
kalmaegi2014,PH126315000,0.8416666666666665
kalmaegi2014,PH143214000,3.984259259259259
kalmaegi2014,PH042120000,4.0625
kalmaegi2014,PH061917000,3.0893939393939385
kalmaegi2014,PH156614000,0.02361111111111111
kalmaegi2014,PH153627000,1.1416666666666666
kalmaegi2014,PH086020000,5.665277777777778
kalmaegi2014,PH112511000,1.9833333333333332
kalmaegi2014,PH074622000,4.643055555555555
kalmaegi2014,PH041032000,2.4283333333333332
kalmaegi2014,PH045813000,3.6999999999999993
kalmaegi2014,PH175320000,4.824285714285715
kalmaegi2014,PH015543000,7.641666666666667
kalmaegi2014,PH140124000,1.9791666666666667
kalmaegi2014,PH045814000,3.6458333333333335
kalmaegi2014,PH042121000,4.397222222222222
kalmaegi2014,PH045648000,3.82
kalmaegi2014,PH060617000,5.579166666666667
kalmaegi2014,PH051736000,9.014583333333334
kalmaegi2014,PH097344000,1.6571428571428573
kalmaegi2014,PH063045000,4.552083333333333
kalmaegi2014,PH051737000,9.99027777777778
kalmaegi2014,PH140125000,1.8261904761904761
kalmaegi2014,PH143215000,3.5125000000000006
kalmaegi2014,PH041033000,3.3458333333333337
kalmaegi2014,PH142710000,2.0916666666666663
kalmaegi2014,PH150706000,0.838888888888889
kalmaegi2014,PH098315000,1.2694444444444442
kalmaegi2014,PH050518000,7.811111111111111
kalmaegi2014,PH060607000,3.014583333333333
kalmaegi2014,PH064529000,3.0066666666666664
kalmaegi2014,PH072251000,1.7854166666666664
kalmaegi2014,PH083749000,5.547222222222222
kalmaegi2014,PH086418000,1.4500000000000002
kalmaegi2014,PH133901000,4.458333333333333
kalmaegi2014,PH156615000,0.05454545454545454
kalmaegi2014,PH174006000,4.746428571428573
kalmaegi2014,PH042122000,4.108333333333333
kalmaegi2014,PH160312000,1.1530303030303028
kalmaegi2014,PH071244000,1.7666666666666668
kalmaegi2014,PH021528000,2.681944444444444
kalmaegi2014,PH141113000,5.065833333333333
kalmaegi2014,PH168507000,1.4545454545454546
kalmaegi2014,PH013320000,5.98888888888889
kalmaegi2014,PH153628000,2.908333333333333
kalmaegi2014,PH160211000,2.127777777777778
kalmaegi2014,PH071245000,2.142708333333333
kalmaegi2014,PH141114000,3.418333333333333
kalmaegi2014,PH140126000,3.8691666666666666
kalmaegi2014,PH103522000,0.5559523809523809
kalmaegi2014,PH166727000,1.8444444444444443
kalmaegi2014,PH063046000,4.7625
kalmaegi2014,PH072252000,1.474074074074074
kalmaegi2014,PH150707000,0.5916666666666667
kalmaegi2014,PH072253000,1.7958333333333334
kalmaegi2014,PH104216000,0.5055555555555555
kalmaegi2014,PH153629000,1.6666666666666667
kalmaegi2014,PH021529000,6.381666666666667
kalmaegi2014,PH097330000,0.8333333333333334
kalmaegi2014,PH124714000,3.161111111111111
kalmaegi2014,PH023137000,10.704999999999998
kalmaegi2014,PH083750000,4.725
kalmaegi2014,PH098316000,2.4250000000000003
kalmaegi2014,PH126317000,0.8520833333333333
kalmaegi2014,PH157008000,1.496666666666667
kalmaegi2014,PH041034000,8.981666666666666
kalmaegi2014,PH071246000,1.5481481481481483
kalmaegi2014,PH015544000,5.718055555555556
kalmaegi2014,PH150711000,0.7625000000000001
kalmaegi2014,PH045649000,4.541666666666667
kalmaegi2014,PH153815000,1.9750000000000003
kalmaegi2014,PH015545000,7.254166666666666
kalmaegi2014,PH054121000,9.580208333333333
kalmaegi2014,PH020906000,0.5
kalmaegi2014,PH060618000,4.526666666666666
kalmaegi2014,PH071247000,1.8366666666666667
kalmaegi2014,PH074623000,2.0958333333333337
kalmaegi2014,PH064530000,3.136111111111111
kalmaegi2014,PH074624000,4.121666666666667
kalmaegi2014,PH160313000,1.425
kalmaegi2014,PH036917000,3.6020833333333333
kalmaegi2014,PH043430000,4.066666666666666
kalmaegi2014,PH084823000,10.810416666666667
kalmaegi2014,PH175215000,5.416666666666667
kalmaegi2014,PH052010000,11.323611111111111
kalmaegi2014,PH083751000,3.6433333333333344
kalmaegi2014,PH104326000,0.8291666666666667
kalmaegi2014,PH086021000,7.334722222222222
kalmaegi2014,PH015547000,7.602083333333333
kalmaegi2014,PH025014000,4.718749999999999
kalmaegi2014,PH140127000,2.2583333333333333
kalmaegi2014,PH097341000,4.4750000000000005
kalmaegi2014,PH012823000,6.90530303030303
kalmaegi2014,PH051612000,8.306481481481482
kalmaegi2014,PH052011000,8.593750000000002
