SID,name_year,ADM3_PCODE,entry_date,exit_date,hours_difference,is_intersect,is_third_pass
2011346N03156,washi2011,PH076103000,2011-12-16 09:00:00,2011-12-17 06:00:00,21.0,True,False
2011346N03156,washi2011,PH126506000,2011-12-16 09:00:00,2011-12-16 21:00:00,12.0,True,False
2011346N03156,washi2011,PH063026000,2011-12-16 18:00:00,2011-12-17 06:00:00,12.0,True,False
2011346N03156,washi2011,PH050506000,2011-12-16 18:00:00,2011-12-16 21:00:00,3.0,False,False
2011346N03156,washi2011,PH041012000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH063027000,2011-12-16 21:00:00,2011-12-17 06:00:00,9.0,True,False
2011346N03156,washi2011,PH063028000,2011-12-16 18:00:00,2011-12-17 06:00:00,12.0,True,False
2011346N03156,washi2011,PH083729000,2011-12-16 18:00:00,2011-12-16 21:00:00,3.0,False,False
2011346N03156,washi2011,PH060408000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,False,False
2011346N03156,washi2011,PH041013000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH166811000,2011-12-15 21:00:00,2011-12-16 18:00:00,21.0,True,False
2011346N03156,washi2011,PH060409000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,True,False
2011346N03156,washi2011,PH086405000,2011-12-16 09:00:00,2011-12-16 18:00:00,9.0,True,False
2011346N03156,washi2011,PH060610000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,False,False
2011346N03156,washi2011,PH104315000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH168504000,2011-12-16 06:00:00,2011-12-16 18:00:00,12.0,True,False
2011346N03156,washi2011,PH051718000,2011-12-17 00:00:00,2011-12-17 03:00:00,3.0,False,False
2011346N03156,washi2011,PH050507000,2011-12-17 00:00:00,2011-12-17 03:00:00,3.0,False,False
2011346N03156,washi2011,PH101311000,2011-12-16 03:00:00,2011-12-17 00:00:00,21.0,True,False
2011346N03156,washi2011,PH124705000,2011-12-16 06:00:00,2011-12-16 21:00:00,15.0,True,False
2011346N03156,washi2011,PH034914000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH140113000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH012911000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH071227000,2011-12-16 09:00:00,2011-12-17 03:00:00,18.0,True,False
2011346N03156,washi2011,PH043410000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH072227000,2011-12-16 12:00:00,2011-12-17 00:00:00,12.0,True,False
2011346N03156,washi2011,PH086406000,2011-12-16 06:00:00,2011-12-16 18:00:00,12.0,True,False
2011346N03156,washi2011,PH097206000,2011-12-16 12:00:00,2011-12-17 06:00:00,18.0,True,False
2011346N03156,washi2011,PH086419000,2011-12-16 06:00:00,2011-12-16 21:00:00,15.0,True,False
2011346N03156,washi2011,PH030806000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH103510000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH175313000,2011-12-17 06:00:00,2011-12-17 21:00:00,15.0,True,False
2011346N03156,washi2011,PH015522000,2011-12-17 18:00:00,2011-12-17 21:00:00,3.0,False,False
2011346N03156,washi2011,PH166812000,2011-12-15 18:00:00,2011-12-16 15:00:00,21.0,True,False
2011346N03156,washi2011,PH041014000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH034915000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH082613000,2011-12-16 12:00:00,2011-12-16 15:00:00,3.0,False,False
2011346N03156,washi2011,PH071228000,2011-12-16 09:00:00,2011-12-17 03:00:00,18.0,True,False
2011346N03156,washi2011,PH041015000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH071229000,2011-12-16 09:00:00,2011-12-17 03:00:00,18.0,True,False
2011346N03156,washi2011,PH175103000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH175907000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,False,False
2011346N03156,washi2011,PH071230000,2011-12-16 12:00:00,2011-12-17 03:00:00,15.0,True,False
2011346N03156,washi2011,PH084824000,2011-12-16 18:00:00,2011-12-16 21:00:00,3.0,False,False
2011346N03156,washi2011,PH045622000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,False,False
2011346N03156,washi2011,PH104208000,2011-12-16 09:00:00,2011-12-17 06:00:00,21.0,True,False
2011346N03156,washi2011,PH160305000,2011-12-15 21:00:00,2011-12-16 18:00:00,21.0,True,False
2011346N03156,washi2011,PH168505000,2011-12-16 06:00:00,2011-12-16 18:00:00,12.0,True,False
2011346N03156,washi2011,PH043411000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH140114000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH175104000,2011-12-17 18:00:00,2011-12-17 21:00:00,3.0,False,False
2011346N03156,washi2011,PH035408000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH143206000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH045623000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH045624000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH104316000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH156617000,2011-12-16 21:00:00,2011-12-17 06:00:00,9.0,False,False
2011346N03156,washi2011,PH043412000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH153611000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH153641000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH043413000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH153612000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH153636000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH013310000,2011-12-17 18:00:00,2011-12-17 21:00:00,3.0,False,False
2011346N03156,washi2011,PH023116000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH148105000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH034916000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH051719000,2011-12-17 00:00:00,2011-12-17 03:00:00,3.0,False,False
2011346N03156,washi2011,PH112507000,2011-12-15 21:00:00,2011-12-16 15:00:00,18.0,True,False
2011346N03156,washi2011,PH126507000,2011-12-16 06:00:00,2011-12-16 18:00:00,12.0,True,False
2011346N03156,washi2011,PH156604000,2011-12-16 21:00:00,2011-12-17 06:00:00,9.0,False,False
2011346N03156,washi2011,PH124710000,2011-12-16 03:00:00,2011-12-16 18:00:00,15.0,True,False
2011346N03156,washi2011,PH061907000,2011-12-16 21:00:00,2011-12-17 03:00:00,6.0,True,False
2011346N03156,washi2011,PH128004000,2011-12-16 06:00:00,2011-12-16 12:00:00,6.0,True,False
2011346N03156,washi2011,PH063029000,2011-12-16 18:00:00,2011-12-17 06:00:00,12.0,True,False
2011346N03156,washi2011,PH035409000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH074614000,2011-12-16 12:00:00,2011-12-17 06:00:00,18.0,True,False
2011346N03156,washi2011,PH015523000,2011-12-17 18:00:00,2011-12-17 21:00:00,3.0,False,False
2011346N03156,washi2011,PH041016000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH071231000,2011-12-16 09:00:00,2011-12-17 00:00:00,15.0,True,False
2011346N03156,washi2011,PH118203000,2011-12-15 21:00:00,2011-12-16 15:00:00,18.0,True,False
2011346N03156,washi2011,PH043414000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH098307000,2011-12-16 12:00:00,2011-12-17 06:00:00,18.0,True,False
2011346N03156,washi2011,PH035410000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH045625000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,False,False
2011346N03156,washi2011,PH083730000,2011-12-16 12:00:00,2011-12-16 18:00:00,6.0,True,False
2011346N03156,washi2011,PH118204000,2011-12-15 21:00:00,2011-12-16 18:00:00,21.0,True,False
2011346N03156,washi2011,PH023117000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH086408000,2011-12-16 06:00:00,2011-12-16 21:00:00,15.0,True,False
2011346N03156,washi2011,PH060410000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,True,False
2011346N03156,washi2011,PH153613000,2011-12-16 06:00:00,2011-12-17 03:00:00,21.0,True,False
2011346N03156,washi2011,PH153614000,2011-12-16 06:00:00,2011-12-17 03:00:00,21.0,True,False
2011346N03156,washi2011,PH025704000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH166813000,2011-12-16 00:00:00,2011-12-16 18:00:00,18.0,True,False
2011346N03156,washi2011,PH072228000,2011-12-16 21:00:00,2011-12-17 00:00:00,3.0,True,False
2011346N03156,washi2011,PH035411000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH042112000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH056211000,2011-12-16 18:00:00,2011-12-16 21:00:00,3.0,False,False
2011346N03156,washi2011,PH160208000,2011-12-16 03:00:00,2011-12-16 18:00:00,15.0,True,False
2011346N03156,washi2011,PH051720000,2011-12-17 00:00:00,2011-12-17 03:00:00,3.0,False,False
2011346N03156,washi2011,PH043415000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH175908000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,False,False
2011346N03156,washi2011,PH124706000,2011-12-16 03:00:00,2011-12-16 18:00:00,15.0,True,False
2011346N03156,washi2011,PH103511000,2011-12-16 06:00:00,2011-12-17 03:00:00,21.0,True,False
2011346N03156,washi2011,PH104317000,2011-12-16 03:00:00,2011-12-16 21:00:00,18.0,True,False
2011346N03156,washi2011,PH112407000,2011-12-16 03:00:00,2011-12-16 18:00:00,15.0,True,False
2011346N03156,washi2011,PH175105000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH175314000,2011-12-17 00:00:00,2011-12-17 15:00:00,15.0,True,False
2011346N03156,washi2011,PH012912000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH153634000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH083731000,2011-12-16 09:00:00,2011-12-16 18:00:00,9.0,True,False
2011346N03156,washi2011,PH020904000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH097315000,2011-12-16 09:00:00,2011-12-17 06:00:00,21.0,True,False
2011346N03156,washi2011,PH101803000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH103512000,2011-12-16 06:00:00,2011-12-17 03:00:00,21.0,True,False
2011346N03156,washi2011,PH156605000,2011-12-16 21:00:00,2011-12-17 06:00:00,9.0,False,False
2011346N03156,washi2011,PH166714000,2011-12-16 03:00:00,2011-12-16 18:00:00,15.0,True,False
2011346N03156,washi2011,PH128005000,2011-12-16 09:00:00,2011-12-16 15:00:00,6.0,True,False
2011346N03156,washi2011,PH043416000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH060411000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,False,False
2011346N03156,washi2011,PH124707000,2011-12-16 03:00:00,2011-12-16 18:00:00,15.0,True,False
2011346N03156,washi2011,PH153615000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH072229000,2011-12-16 12:00:00,2011-12-17 06:00:00,18.0,True,False
2011346N03156,washi2011,PH112408000,2011-12-16 03:00:00,2011-12-16 15:00:00,12.0,True,False
2011346N03156,washi2011,PH098308000,2011-12-16 12:00:00,2011-12-17 06:00:00,18.0,True,False
2011346N03156,washi2011,PH128006000,2011-12-16 03:00:00,2011-12-16 12:00:00,9.0,True,False
2011346N03156,washi2011,PH015524000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH133910000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH060412000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,False,False
2011346N03156,washi2011,PH140115000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH050509000,2011-12-16 18:00:00,2011-12-16 21:00:00,3.0,False,False
2011346N03156,washi2011,PH166715000,2011-12-16 03:00:00,2011-12-16 18:00:00,15.0,True,False
2011346N03156,washi2011,PH050510000,2011-12-17 00:00:00,2011-12-17 03:00:00,3.0,False,False
2011346N03156,washi2011,PH060413000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,True,False
2011346N03156,washi2011,PH118603000,2011-12-16 00:00:00,2011-12-16 15:00:00,15.0,True,False
2011346N03156,washi2011,PH086409000,2011-12-16 09:00:00,2011-12-16 21:00:00,12.0,True,False
2011346N03156,washi2011,PH101313000,2011-12-16 03:00:00,2011-12-16 21:00:00,18.0,True,False
2011346N03156,washi2011,PH023119000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH128007000,2011-12-16 03:00:00,2011-12-16 15:00:00,12.0,True,False
2011346N03156,washi2011,PH150704000,2011-12-16 21:00:00,2011-12-17 03:00:00,6.0,True,False
2011346N03156,washi2011,PH041017000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH153820000,2011-12-16 06:00:00,2011-12-16 21:00:00,15.0,True,False
2011346N03156,washi2011,PH101804000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH175106000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH061908000,2011-12-16 21:00:00,2011-12-17 06:00:00,9.0,True,False
2011346N03156,washi2011,PH140116000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH015525000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH064518000,2011-12-16 18:00:00,2011-12-17 06:00:00,12.0,True,False
2011346N03156,washi2011,PH112508000,2011-12-15 18:00:00,2011-12-16 15:00:00,21.0,True,False
2011346N03156,washi2011,PH054110000,2011-12-17 00:00:00,2011-12-17 03:00:00,3.0,False,False
2011346N03156,washi2011,PH072230000,2011-12-16 12:00:00,2011-12-17 03:00:00,15.0,True,False
2011346N03156,washi2011,PH015526000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH015527000,2011-12-17 18:00:00,2011-12-17 21:00:00,3.0,False,False
2011346N03156,washi2011,PH153832000,2011-12-16 06:00:00,2011-12-16 18:00:00,12.0,True,False
2011346N03156,washi2011,PH050511000,2011-12-16 18:00:00,2011-12-16 21:00:00,3.0,False,False
2011346N03156,washi2011,PH074615000,2011-12-16 12:00:00,2011-12-17 06:00:00,18.0,True,False
2011346N03156,washi2011,PH141111000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH101314000,2011-12-16 03:00:00,2011-12-16 21:00:00,18.0,True,False
2011346N03156,washi2011,PH175207000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,False,False
2011346N03156,washi2011,PH104318000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH097207000,2011-12-16 12:00:00,2011-12-17 06:00:00,18.0,True,False
2011346N03156,washi2011,PH084812000,2011-12-16 15:00:00,2011-12-16 18:00:00,3.0,False,False
2011346N03156,washi2011,PH015528000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH157003000,2011-12-17 18:00:00,2011-12-18 06:00:00,12.0,False,False
2011346N03156,washi2011,PH086010000,2011-12-16 15:00:00,2011-12-16 18:00:00,3.0,False,False
2011346N03156,washi2011,PH042113000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH118205000,2011-12-15 21:00:00,2011-12-16 15:00:00,18.0,True,False
2011346N03156,washi2011,PH101315000,2011-12-16 03:00:00,2011-12-16 21:00:00,18.0,True,False
2011346N03156,washi2011,PH153616000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH153617000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH012813000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH097317000,2011-12-16 12:00:00,2011-12-17 06:00:00,18.0,True,False
2011346N03156,washi2011,PH076104000,2011-12-16 09:00:00,2011-12-17 06:00:00,21.0,True,False
2011346N03156,washi2011,PH037707000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH071232000,2011-12-16 09:00:00,2011-12-17 03:00:00,18.0,True,False
2011346N03156,washi2011,PH166814000,2011-12-15 21:00:00,2011-12-16 18:00:00,21.0,True,False
2011346N03156,washi2011,PH031411000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH087807000,2011-12-16 18:00:00,2011-12-16 21:00:00,3.0,False,False
2011346N03156,washi2011,PH030807000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH153631000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH035412000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH037106000,2011-12-17 18:00:00,2011-12-17 21:00:00,3.0,False,False
2011346N03156,washi2011,PH153618000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH082614000,2011-12-16 15:00:00,2011-12-16 18:00:00,3.0,False,False
2011346N03156,washi2011,PH041018000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH083733000,2011-12-16 18:00:00,2011-12-16 21:00:00,3.0,True,False
2011346N03156,washi2011,PH124708000,2011-12-16 03:00:00,2011-12-16 21:00:00,18.0,True,False
2011346N03156,washi2011,PH083734000,2011-12-16 09:00:00,2011-12-16 21:00:00,12.0,True,False
2011346N03156,washi2011,PH112410000,2011-12-16 03:00:00,2011-12-16 18:00:00,15.0,True,False
2011346N03156,washi2011,PH153809000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH056212000,2011-12-16 18:00:00,2011-12-16 21:00:00,3.0,False,False
2011346N03156,washi2011,PH086011000,2011-12-16 18:00:00,2011-12-16 21:00:00,3.0,False,False
2011346N03156,washi2011,PH103513000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH045627000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH118206000,2011-12-15 21:00:00,2011-12-16 18:00:00,21.0,True,False
2011346N03156,washi2011,PH036908000,2011-12-17 18:00:00,2011-12-17 21:00:00,3.0,False,False
2011346N03156,washi2011,PH082615000,2011-12-16 12:00:00,2011-12-16 15:00:00,3.0,False,False
2011346N03156,washi2011,PH083735000,2011-12-16 15:00:00,2011-12-16 18:00:00,3.0,True,False
2011346N03156,washi2011,PH142706000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH072231000,2011-12-16 18:00:00,2011-12-16 21:00:00,3.0,True,False
2011346N03156,washi2011,PH104319000,2011-12-16 03:00:00,2011-12-16 21:00:00,18.0,True,False
2011346N03156,washi2011,PH042114000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH051607000,2011-12-17 00:00:00,2011-12-17 03:00:00,3.0,False,False
2011346N03156,washi2011,PH082616000,2011-12-16 12:00:00,2011-12-16 15:00:00,3.0,False,False
2011346N03156,washi2011,PH083736000,2011-12-16 15:00:00,2011-12-16 18:00:00,3.0,True,False
2011346N03156,washi2011,PH035413000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH063030000,2011-12-16 18:00:00,2011-12-17 09:00:00,15.0,True,False
2011346N03156,washi2011,PH097318000,2011-12-16 09:00:00,2011-12-17 06:00:00,21.0,True,False
2011346N03156,washi2011,PH124709000,2011-12-16 06:00:00,2011-12-16 21:00:00,15.0,True,False
2011346N03156,washi2011,PH054112000,2011-12-17 00:00:00,2011-12-17 03:00:00,3.0,False,False
2011346N03156,washi2011,PH051721000,2011-12-17 00:00:00,2011-12-17 03:00:00,3.0,False,False
2011346N03156,washi2011,PH063031000,2011-12-16 18:00:00,2011-12-17 06:00:00,12.0,True,False
2011346N03156,washi2011,PH051722000,2011-12-17 00:00:00,2011-12-17 03:00:00,3.0,False,False
2011346N03156,washi2011,PH035414000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH072232000,2011-12-16 12:00:00,2011-12-17 03:00:00,15.0,True,False
2011346N03156,washi2011,PH072233000,2011-12-16 12:00:00,2011-12-17 06:00:00,18.0,True,False
2011346N03156,washi2011,PH054113000,2011-12-16 18:00:00,2011-12-16 21:00:00,3.0,False,False
2011346N03156,washi2011,PH174004000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,False,False
2011346N03156,washi2011,PH064519000,2011-12-16 15:00:00,2011-12-17 06:00:00,15.0,True,False
2011346N03156,washi2011,PH097319000,2011-12-16 09:00:00,2011-12-17 06:00:00,21.0,True,False
2011346N03156,washi2011,PH036909000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH084813000,2011-12-16 18:00:00,2011-12-16 21:00:00,3.0,False,False
2011346N03156,washi2011,PH118207000,2011-12-15 21:00:00,2011-12-16 18:00:00,21.0,True,False
2011346N03156,washi2011,PH054114000,2011-12-16 18:00:00,2011-12-16 21:00:00,3.0,False,False
2011346N03156,washi2011,PH118208000,2011-12-15 21:00:00,2011-12-16 18:00:00,21.0,True,False
2011346N03156,washi2011,PH030808000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH045809000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH086012000,2011-12-16 15:00:00,2011-12-16 18:00:00,3.0,False,False
2011346N03156,washi2011,PH045628000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,False,False
2011346N03156,washi2011,PH153619000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH103514000,2011-12-16 06:00:00,2011-12-17 03:00:00,21.0,True,False
2011346N03156,washi2011,PH064520000,2011-12-16 15:00:00,2011-12-17 06:00:00,15.0,True,False
2011346N03156,washi2011,PH097208000,2011-12-16 09:00:00,2011-12-17 06:00:00,21.0,True,False
2011346N03156,washi2011,PH104320000,2011-12-16 06:00:00,2011-12-17 00:00:00,18.0,True,False
2011346N03156,washi2011,PH060414000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,False,False
2011346N03156,washi2011,PH051723000,2011-12-17 00:00:00,2011-12-17 03:00:00,3.0,False,False
2011346N03156,washi2011,PH118209000,2011-12-15 21:00:00,2011-12-16 18:00:00,21.0,True,False
2011346N03156,washi2011,PH098309000,2011-12-16 12:00:00,2011-12-17 06:00:00,18.0,True,False
2011346N03156,washi2011,PH051724000,2011-12-17 00:00:00,2011-12-17 03:00:00,3.0,False,False
2011346N03156,washi2011,PH012913000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH043417000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH025706000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH013311000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH023120000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH042115000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH034918000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH175315000,2011-12-17 15:00:00,2011-12-18 03:00:00,12.0,True,False
2011346N03156,washi2011,PH012914000,2011-12-17 18:00:00,2011-12-17 21:00:00,3.0,False,False
2011346N03156,washi2011,PH160209000,2011-12-16 03:00:00,2011-12-16 21:00:00,18.0,True,False
2011346N03156,washi2011,PH041019000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH015529000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH144405000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH175208000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH087808000,2011-12-16 18:00:00,2011-12-16 21:00:00,3.0,False,False
2011346N03156,washi2011,PH118210000,2011-12-15 21:00:00,2011-12-16 15:00:00,18.0,True,False
2011346N03156,washi2011,PH112314000,2011-12-15 21:00:00,2011-12-16 18:00:00,21.0,True,False
2011346N03156,washi2011,PH063032000,2011-12-16 18:00:00,2011-12-17 06:00:00,12.0,True,False
2011346N03156,washi2011,PH060415000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,False,False
2011346N03156,washi2011,PH126311000,2011-12-16 06:00:00,2011-12-16 18:00:00,12.0,True,False
2011346N03156,washi2011,PH153834000,2011-12-16 06:00:00,2011-12-16 21:00:00,15.0,True,False
2011346N03156,washi2011,PH031413000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH042116000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH012814000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
2011346N03156,washi2011,PH067903000,2011-12-16 18:00:00,2011-12-17 06:00:00,12.0,True,False
2011346N03156,washi2011,PH060416000,2011-12-17 00:00:00,2011-12-17 06:00:00,6.0,False,False
2011346N03156,washi2011,PH103515000,2011-12-16 06:00:00,2011-12-17 03:00:00,21.0,True,False
2011346N03156,washi2011,PH050512000,2011-12-17 00:00:00,2011-12-17 03:00:00,3.0,False,False
2011346N03156,washi2011,PH031414000,2011-12-17 15:00:00,2011-12-17 18:00:00,3.0,False,False
