,year,actual,predicted
1629,2020,0,0
1630,2020,0,0
1634,2020,0,2
1635,2020,1,0
1640,2020,0,1
1644,2020,0,1
1650,2020,0,1
1655,2020,0,0
1661,2020,0,0
1663,2020,0,1
1671,2020,0,0
1672,2020,0,0
1677,2020,0,0
1679,2020,0,0
1680,2020,0,1
1681,2020,0,0
1682,2020,0,0
1687,2020,0,0
1688,2020,0,1
1689,2020,0,0
1696,2020,0,2
1703,2020,1,1
1705,2020,0,0
1710,2020,0,0
1712,2020,0,0
1713,2020,0,2
1714,2020,0,0
1719,2020,0,0
1720,2020,0,0
1721,2020,0,0
1723,2020,0,0
1728,2020,0,0
1730,2020,0,2
1731,2020,0,2
1738,2020,0,0
1739,2020,0,0
1740,2020,0,0
1746,2020,0,0
1747,2020,0,1
1754,2020,0,0
1756,2020,0,0
1757,2020,0,0
1768,2020,0,0
1776,2020,0,0
1778,2020,0,0
1782,2020,0,0
1783,2020,0,0
1789,2020,0,0
1790,2020,0,0
1791,2020,0,2
1792,2020,0,0
1794,2020,0,0
1799,2020,0,0
1801,2020,0,2
1802,2020,0,0
1810,2020,0,0
1813,2020,0,0
1814,2020,0,0
1820,2020,0,0
1821,2020,0,0
1822,2020,0,0
1826,2020,0,0
1828,2020,0,1
1834,2020,0,0
1835,2020,0,0
1836,2020,0,0
1840,2020,0,1
1843,2020,0,0
1844,2020,0,0
1846,2020,0,0
1854,2020,0,2
1855,2020,0,0
1856,2020,0,0
1862,2020,0,0
1867,2020,0,0
1869,2020,0,0
1870,2020,0,0
1875,2020,0,0
1877,2020,0,1
1883,2020,0,0
1884,2020,0,0
1890,2020,0,0
1891,2020,1,0
1893,2020,0,0
1898,2020,0,0
1899,2020,0,2
1906,2020,0,0
1911,2020,0,0
1913,2020,0,1
1921,2020,0,0
1923,2020,0,0
1930,2020,0,0
1931,2020,0,1
1937,2020,0,1
1939,2020,0,0
1943,2020,0,0
1944,2020,0,0
1945,2020,0,0
1954,2020,0,0
1956,2020,1,1
1963,2020,0,0
1964,2020,0,0
1971,2020,0,0
1978,2020,0,0
1985,2020,0,1
1989,2020,0,0
1991,2020,0,2
1997,2020,0,0
1998,2020,0,0
2002,2020,0,0
2003,2020,0,0
2004,2020,0,2
2010,2020,0,0
2011,2020,0,0
2015,2020,0,0
2022,2020,0,0
2025,2020,0,0
2026,2020,0,2
2028,2020,0,0
2034,2020,0,0
2036,2020,0,2
2037,2020,0,0
2042,2020,0,0
2048,2020,0,0
2049,2020,0,0
2054,2020,0,0
2056,2020,0,1
2057,2020,1,0
2063,2020,0,0
2065,2020,0,1
2066,2020,0,0
2070,2020,0,0
2072,2020,0,1
2073,2020,1,1
2081,2020,0,0
2085,2020,0,0
2087,2020,0,0
2088,2020,0,0
2089,2020,0,0
2095,2020,0,0
2097,2020,0,0
2098,2020,0,0
2099,2020,0,0
2105,2020,0,1
2106,2020,0,0
2111,2020,0,0
2112,2020,0,0
2113,2020,0,1
2114,2020,0,1
2120,2020,0,0
2122,2020,1,1
2123,2020,0,0
2127,2020,0,1
2128,2020,0,0
2133,2020,0,1
2134,2020,0,0
2140,2020,0,1
2141,2020,0,1
2145,2020,0,2
2146,2020,1,1
2154,2020,0,0
2160,2020,0,0
2162,2020,0,1
2163,2020,1,0
2178,2020,0,0
2179,2020,0,0
2184,2020,0,0
2185,2020,0,0
2192,2020,0,1
2209,2020,0,2
2214,2020,0,0
2215,2020,0,2
2217,2020,0,0
2218,2020,0,0
2219,2020,0,0
2224,2020,0,0
2226,2020,0,0
2228,2020,0,2
2232,2020,0,1
2234,2020,0,1
2236,2020,0,0
2237,2020,0,0
2240,2020,0,0
2242,2020,0,0
2243,2020,0,2
2244,2020,0,0
2246,2020,0,0
2249,2020,0,0
2251,2020,0,0
2252,2020,0,0
2254,2020,0,0
2260,2020,0,1
2263,2020,0,0
2266,2020,0,0
2268,2020,0,0
2269,2020,1,0
2271,2020,0,0
2272,2020,0,0
2277,2020,0,1
2280,2020,0,0
2281,2020,0,0
2282,2020,0,0
2283,2020,1,0
2286,2020,0,1
2288,2020,1,0
2289,2020,0,1
2290,2020,0,1
2292,2020,0,0
2293,2020,0,0
2296,2020,0,0
2297,2020,1,2
2299,2020,2,0
2301,2020,1,1
2302,2020,0,0
2304,2020,0,0
2305,2020,1,0
2310,2020,0,0
2313,2020,0,0
2314,2020,1,0
2316,2020,1,0
2318,2020,0,0
2320,2020,0,0
2325,2020,0,2
2327,2020,1,1
2329,2020,0,0
2334,2020,0,0
2335,2020,2,0
2337,2020,1,0
2339,2020,0,1
2342,2020,0,2
2343,2020,0,1
2345,2020,0,0
2349,2020,0,0
2351,2020,0,0
2355,2020,0,0
2356,2020,0,0
2357,2020,0,1
2358,2020,1,0
2360,2020,0,1
2361,2020,0,2
2363,2020,0,0
2365,2020,0,0
2367,2020,0,0
2369,2020,0,0
2374,2020,0,0
2378,2020,0,1
2380,2020,0,0
2383,2020,0,1
2385,2020,0,0
2388,2020,0,0
2389,2020,0,2
2390,2020,0,0
2393,2020,0,0
2395,2020,0,2
2396,2020,0,0
2399,2020,0,1
2401,2020,1,0
2403,2020,0,0
2405,2020,0,2
2410,2020,1,0
2411,2020,0,0
2417,2020,0,0
2422,2020,0,0
2423,2020,0,1
2425,2020,0,2
2426,2020,0,1
2428,2020,0,0
2432,2020,0,0
2434,2020,2,0
2435,2020,0,0
2438,2020,2,1
2440,2020,0,2
2441,2020,1,0
2442,2020,0,0
2447,2020,0,0
2448,2020,0,0
2449,2020,0,0
2454,2020,0,0
2457,2020,0,0
2462,2020,1,0
2465,2020,0,0
2468,2020,0,0
2470,2020,1,0
2473,2020,1,0
2475,2020,1,2
2476,2020,0,0
2478,2020,0,0
2479,2020,0,2
2480,2020,0,0
2482,2020,0,0
2483,2020,0,2
2484,2020,0,0
2486,2020,0,1
2487,2020,0,0
2490,2020,0,0
2492,2020,0,2
2497,2020,2,0
2498,2020,0,1
2504,2020,0,0
2505,2020,0,0
2509,2020,2,0
2510,2020,0,0
2514,2020,0,0
2515,2020,1,0
2516,2020,0,0
2521,2020,0,1
2523,2020,0,0
2525,2020,0,0
2530,2020,1,0
2532,2020,0,1
2536,2020,2,1
2538,2020,0,0
2540,2020,0,0
2544,2020,0,0
2546,2020,0,0
2549,2020,1,1
2551,2020,2,0
2560,2020,0,0
2562,2020,0,1
2565,2020,2,0
2567,2020,1,2
2569,2020,0,0
2574,2020,0,0
2578,2020,0,1
2582,2020,2,0
2585,2020,1,0
2588,2020,0,1
2589,2020,2,0
2591,2020,0,1
2595,2020,0,0
2597,2020,1,0
2600,2020,0,0
2602,2020,0,0
2604,2020,0,1
2607,2020,0,0
2609,2020,0,1
2610,2020,0,1
2611,2020,0,0
2612,2020,0,1
2618,2020,0,1
2620,2020,0,0
2621,2020,0,0
2622,2020,0,0
2626,2020,0,0
2628,2020,0,1
2631,2020,0,0
2634,2020,0,0
2637,2020,0,2
2643,2020,0,2
2646,2020,1,0
2647,2020,0,1
2648,2020,1,2
2649,2020,2,0
2650,2020,2,2
2651,2020,0,1
2652,2020,0,0
2653,2020,2,0
2654,2020,2,1
2656,2020,2,2
2658,2020,2,1
2661,2020,0,1
2663,2020,1,2
2666,2020,0,0
2668,2020,0,2
2671,2020,1,1
2678,2020,0,0
2681,2020,0,1
2685,2020,1,0
2690,2020,0,1
2693,2020,0,1
2696,2020,1,0
2701,2020,0,1
2703,2020,1,2
2704,2020,1,0
2705,2020,0,2
2707,2020,0,0
2708,2020,0,1
2712,2020,0,2
2715,2020,1,2
2717,2020,0,0
2718,2020,0,2
2719,2020,0,2
2721,2020,0,0
2723,2020,0,0
2725,2020,0,0
2729,2020,0,2
2732,2020,0,0
2735,2020,1,1
2738,2020,1,2
2741,2020,1,1
2745,2020,1,2
2749,2020,0,2
2752,2020,0,0
2753,2020,0,2
2756,2020,1,1
2762,2020,0,0
2763,2020,0,0
2765,2020,0,0
2768,2020,1,0
2769,2020,0,0
2770,2020,0,2
2771,2020,1,2
3511,2020,0,0
3514,2020,0,0
3516,2020,1,0
3522,2020,0,0
3534,2020,1,0
3541,2020,0,0
3546,2020,0,0
3551,2020,1,0
3556,2020,0,0
3558,2020,0,0
3565,2020,1,0
3569,2020,0,0
3581,2020,0,0
3587,2020,0,0
3592,2020,0,0
3596,2020,0,0
3605,2020,0,0
3614,2020,0,0
3619,2020,0,0
3622,2020,0,0
3626,2020,0,0
3630,2020,0,0
3636,2020,0,0
3640,2020,0,0
3649,2020,0,0
3653,2020,0,0
3656,2020,0,0
3662,2020,0,0
3664,2020,0,0
3670,2020,2,0
3678,2020,0,0
3689,2020,0,0
3693,2020,0,0
3695,2020,0,0
3701,2020,0,0
3708,2020,0,0
3712,2020,0,0
3718,2020,0,0
3722,2020,0,0
3728,2020,0,0
3732,2020,0,0
3737,2020,0,0
3743,2020,0,0
3747,2020,0,0
3753,2020,1,0
3759,2020,0,0
3763,2020,0,0
3768,2020,0,0
3772,2020,0,0
3777,2020,0,0
3781,2020,0,0
3784,2020,0,0
3787,2020,0,0
3792,2020,0,0
3796,2020,0,0
3800,2020,0,0
3803,2020,0,0
3809,2020,0,0
3821,2020,0,0
3823,2020,0,0
3826,2020,0,0
3828,2020,1,0
3830,2020,0,0
3832,2020,0,0
3959,2020,0,0
4000,2020,1,0
4032,2020,0,2
4060,2020,0,2
4106,2020,0,0
4113,2020,0,0
4165,2020,0,0
4217,2020,0,2
4253,2020,0,0
4261,2020,0,0
